CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
713629533,Existing Customer,35,F,1,Uneducated,Married,Less than 40,Blue,36,3,2,1438.3,670,4321,83,0.466
771450708,Existing Customer,58,F,3,Graduate,Married,40 - 60,Blue,46,5,3,4669.0,1913,4363,73,0.41
711311883,Existing Customer,48,F,2,Graduate,Married,Less than 40,Silver,35,5,2,13994.0,0,3299,63,0.0
802673508,Attrited Customer,57,M,2,Graduate,Single,120 +,Blue,51,3,5,8760.0,0,2460,39,0.0
708113208,Existing Customer,53,F,1,High School,Married,Less than 40,Blue,36,3,2,1688.0,0,4375,69,0.0
720043533,Existing Customer,39,M,4,Graduate,Single,60 - 80,Blue,26,6,2,4534.0,917,4211,66,0.202
801083133,Existing Customer,57,F,4,Uneducated,Single,Less than 40,Blue,51,5,3,3545.0,1446,3691,69,0.408
716246733,Existing Customer,57,F,2,College,Single,Less than 40,Blue,49,4,2,1857.0,1528,4681,71,0.823
828285858,Existing Customer,41,F,3,College,Married,Less than 40,Blue,37,3,1,1438.3,765,4053,66,0.532
718890933,Attrited Customer,45,F,4,Doctorate,Married,Less than 40,Blue,27,3,2,1438.3,0,2429,38,0.0
711148308,Existing Customer,52,M,3,Graduate,Single,60 - 80,Blue,46,4,2,9357.0,1285,4173,77,0.137
712810233,Existing Customer,40,F,2,Graduate,Married,Less than 40,Blue,36,3,2,2423.0,1674,4258,80,0.691
714098883,Existing Customer,45,F,1,Graduate,Single,40 - 60,Blue,36,5,2,1936.0,1613,4773,80,0.833
779327733,Existing Customer,43,M,1,Graduate,Divorced,60 - 80,Blue,25,4,3,1783.0,1014,3861,81,0.569
710461083,Existing Customer,56,F,2,Graduate,Single,Less than 40,Blue,46,4,1,1438.3,0,4333,84,0.0
709306983,Existing Customer,44,F,2,Post-Graduate,Married,Less than 40,Silver,36,6,3,10580.0,1023,4721,81,0.097
813182658,Existing Customer,49,F,4,High School,Married,Less than 40,Blue,44,4,2,1656.0,929,4408,79,0.561
781110408,Existing Customer,39,F,0,High School,Single,Less than 40,Blue,23,5,3,3279.0,0,5048,75,0.0
818007783,Existing Customer,49,F,3,College,Married,40 - 60,Blue,44,6,2,2578.0,1590,4683,89,0.617
708862233,Existing Customer,44,F,4,Graduate,Married,40 - 60,Blue,30,3,3,4068.0,0,5161,83,0.0
714006333,Attrited Customer,42,F,4,Graduate,Married,Less than 40,Blue,36,5,2,2128.0,528,2289,41,0.248
770596458,Attrited Customer,45,F,2,Doctorate,Married,Less than 40,Blue,31,4,3,2704.0,2262,2362,39,0.837
709534083,Attrited Customer,58,F,0,Uneducated,Divorced,Less than 40,Blue,36,3,2,9909.0,0,1844,41,0.0
710579583,Existing Customer,57,F,1,Graduate,Married,Less than 40,Blue,50,3,2,1665.0,983,4420,86,0.59
708949908,Attrited Customer,50,M,1,Graduate,Divorced,120 +,Blue,42,1,3,1656.0,0,2073,44,0.0
718696458,Existing Customer,52,F,1,Graduate,Married,Less than 40,Blue,42,4,2,2012.0,1230,3822,68,0.611
710611683,Existing Customer,43,F,2,Post-Graduate,Married,Less than 40,Blue,31,6,1,2837.0,1807,4279,83,0.637
721511883,Existing Customer,40,F,3,Graduate,Single,Less than 40,Blue,28,6,2,1709.0,0,4981,79,0.0
753094533,Existing Customer,51,M,3,Uneducated,Married,80 - 120,Blue,44,3,3,24028.0,0,3531,73,0.0
769892058,Existing Customer,40,M,3,Uneducated,Single,80 - 120,Blue,34,4,2,9124.0,2126,4564,65,0.233
715705683,Existing Customer,56,F,1,Graduate,Single,Less than 40,Blue,36,4,3,1936.0,1101,4578,70,0.569
715724808,Existing Customer,49,M,3,High School,Married,80 - 120,Blue,41,5,2,8051.0,2138,4370,83,0.266
717123858,Existing Customer,36,F,1,Graduate,Married,40 - 60,Blue,36,5,1,3635.0,1617,4045,62,0.445
716236683,Existing Customer,46,F,1,High School,Married,Less than 40,Blue,37,4,2,2532.0,1487,4143,71,0.587
779310033,Attrited Customer,42,F,4,Doctorate,Married,Less than 40,Blue,24,3,2,4304.0,0,1788,36,0.0
711409833,Existing Customer,45,F,5,Uneducated,Married,Less than 40,Blue,33,3,1,1830.0,650,4838,71,0.355
721174008,Existing Customer,37,M,2,Uneducated,Married,120 +,Blue,23,4,3,7607.0,2170,4495,77,0.285
714192933,Attrited Customer,55,F,3,Graduate,Single,Less than 40,Blue,36,3,3,2060.0,0,1976,44,0.0
709632483,Existing Customer,49,F,2,High School,Single,Less than 40,Blue,40,3,2,1438.3,906,4457,84,0.63
718431258,Existing Customer,41,M,4,High School,Single,60 - 80,Blue,28,4,3,3126.0,1503,3662,74,0.481
817029108,Existing Customer,47,F,4,Post-Graduate,Single,40 - 60,Blue,27,4,6,6885.0,1611,3804,67,0.234
769577358,Existing Customer,31,F,0,Graduate,Single,Less than 40,Blue,17,4,2,2787.0,1761,4358,89,0.632
815589558,Existing Customer,50,M,2,Post-Graduate,Married,80 - 120,Blue,45,6,3,1867.0,1478,4097,70,0.792
718975083,Attrited Customer,47,F,4,Graduate,Single,Less than 40,Blue,40,6,4,2473.0,0,2133,44,0.0
715315008,Existing Customer,40,M,4,Post-Graduate,Single,40 - 60,Blue,30,6,3,4640.0,1555,3870,70,0.335
779252283,Existing Customer,47,F,4,High School,Married,Less than 40,Blue,29,6,3,2712.0,2411,5201,82,0.889
714533058,Existing Customer,53,F,3,College,Married,Less than 40,Blue,43,4,2,1438.3,721,4606,86,0.501
716570958,Attrited Customer,50,M,3,Post-Graduate,Divorced,60 - 80,Blue,36,3,2,14409.0,511,2351,39,0.035
710116833,Attrited Customer,59,F,1,High School,Single,40 - 60,Blue,36,5,3,1665.0,0,2748,40,0.0
718586133,Existing Customer,43,F,3,Graduate,Married,Less than 40,Blue,31,6,1,2639.0,0,4892,85,0.0
773322558,Existing Customer,59,F,2,High School,Married,Less than 40,Blue,48,6,1,2338.0,1566,3964,69,0.67
714554808,Existing Customer,51,F,1,Graduate,Married,Less than 40,Blue,40,3,3,2774.0,1362,4802,91,0.491
771464808,Existing Customer,35,F,2,Graduate,Single,Less than 40,Blue,23,6,3,2317.0,1301,4161,71,0.562
708234558,Existing Customer,55,F,2,College,Divorced,Less than 40,Blue,43,5,2,2239.0,1340,4540,73,0.598
715737258,Existing Customer,41,F,1,College,Married,Less than 40,Blue,32,6,3,2225.0,0,4917,84,0.0
710188308,Existing Customer,51,F,3,Graduate,Single,Less than 40,Blue,41,6,2,1519.0,1148,4927,73,0.756
714839808,Existing Customer,51,F,3,Graduate,Married,Less than 40,Blue,35,6,1,2141.0,1176,4317,64,0.549
811140933,Existing Customer,43,F,2,High School,Married,Less than 40,Blue,29,4,1,2616.0,1786,5219,63,0.683
788937933,Existing Customer,39,F,3,Graduate,Divorced,Less than 40,Blue,25,3,1,5494.0,1356,3566,81,0.247
721527858,Attrited Customer,52,F,3,High School,Married,Less than 40,Blue,40,3,5,2003.0,1735,2343,42,0.866
718265658,Existing Customer,47,F,4,Uneducated,Single,Less than 40,Blue,36,3,1,2092.0,1499,4130,80,0.717
714312708,Existing Customer,44,M,0,High School,Single,60 - 80,Blue,36,6,3,6606.0,2517,4493,68,0.381
712675158,Existing Customer,56,M,1,Graduate,Single,60 - 80,Blue,36,5,3,7075.0,1676,4160,75,0.237
826473858,Existing Customer,44,M,1,College,Single,40 - 60,Blue,40,6,1,4274.0,1680,4820,60,0.393
817382958,Existing Customer,47,F,3,High School,Single,Less than 40,Blue,31,5,1,2317.0,0,4894,89,0.0
712927383,Attrited Customer,51,F,2,Uneducated,Single,Less than 40,Blue,36,3,3,1438.3,642,1939,49,0.446
712894308,Existing Customer,47,M,4,High School,Married,80 - 120,Blue,37,5,3,2888.0,0,4345,75,0.0
711430908,Attrited Customer,45,F,4,Graduate,Married,Less than 40,Blue,34,3,2,1438.3,0,2153,35,0.0
809849358,Attrited Customer,55,F,2,Graduate,Divorced,Less than 40,Blue,50,2,6,1720.0,0,2719,36,0.0
809363958,Existing Customer,49,F,3,High School,Married,40 - 60,Blue,44,5,1,3881.0,0,4177,66,0.0
721228308,Attrited Customer,47,F,2,High School,Married,Less than 40,Blue,39,5,3,3899.0,0,2182,40,0.0
708708858,Attrited Customer,50,F,1,Graduate,Single,Less than 40,Blue,36,1,3,2422.0,502,2548,46,0.207
721111233,Existing Customer,52,M,2,Graduate,Married,80 - 120,Blue,43,6,3,11964.0,800,4853,85,0.067
718866633,Existing Customer,46,M,2,College,Married,80 - 120,Blue,36,5,4,33142.0,0,4347,63,0.0
719100633,Existing Customer,40,M,2,High School,Single,120 +,Silver,36,3,4,34516.0,1436,3564,73,0.042
789328083,Attrited Customer,42,F,4,High School,Married,Less than 40,Blue,32,6,3,3454.0,0,2826,39,0.0
822905058,Existing Customer,29,F,2,Graduate,Married,Less than 40,Blue,25,6,3,2732.0,1746,4702,85,0.639
816549933,Existing Customer,50,M,4,High School,Divorced,80 - 120,Blue,45,4,2,1687.0,992,4342,82,0.588
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than 40,Blue,36,4,2,3523.0,0,3174,44,0.0
712667958,Existing Customer,40,M,4,Uneducated,Single,120 +,Blue,36,4,3,5773.0,2024,3732,71,0.351
819979458,Existing Customer,35,F,3,Doctorate,Married,Less than 40,Blue,30,5,2,3976.0,1789,4419,75,0.45
708100533,Existing Customer,55,F,3,College,Single,Less than 40,Blue,36,3,3,2679.0,2277,4943,85,0.85
802867683,Existing Customer,53,F,2,High School,Single,40 - 60,Blue,47,5,2,1536.0,728,4133,78,0.474
711893358,Existing Customer,46,M,5,High School,Married,40 - 60,Blue,37,6,2,2375.0,1196,4087,66,0.504
785410158,Existing Customer,50,F,3,High School,Married,Less than 40,Blue,42,4,3,2719.0,0,4172,65,0.0
718596858,Existing Customer,53,F,4,Graduate,Divorced,40 - 60,Blue,45,5,3,3369.0,2424,5220,78,0.72
708338958,Existing Customer,58,F,1,Graduate,Single,Less than 40,Blue,36,5,1,3173.0,1713,3797,75,0.54
789662283,Attrited Customer,50,F,3,High School,Married,Less than 40,Blue,33,3,3,2140.0,0,2915,50,0.0
712805658,Existing Customer,56,F,3,Uneducated,Single,Less than 40,Blue,46,4,3,2258.0,0,4803,72,0.0
815598858,Existing Customer,48,M,3,Graduate,Married,40 - 60,Blue,43,5,1,2423.0,1779,4035,74,0.734
779412783,Existing Customer,55,F,1,High School,Single,Less than 40,Blue,37,4,3,2376.0,1969,4301,79,0.829
780036483,Existing Customer,38,M,1,Graduate,Single,Less than 40,Blue,28,4,5,1690.0,1459,3928,69,0.863
711527508,Attrited Customer,46,F,3,High School,Married,40 - 60,Blue,34,2,3,8583.0,0,1794,31,0.0
720768258,Existing Customer,52,F,3,Graduate,Single,Less than 40,Blue,34,5,2,2996.0,2147,4724,66,0.717
714075708,Existing Customer,48,M,4,Uneducated,Divorced,80 - 120,Gold,38,4,3,34516.0,1426,4814,71,0.041
787505133,Attrited Customer,36,M,3,College,Married,120 +,Blue,24,2,2,11316.0,1599,2595,49,0.141
712241433,Existing Customer,38,F,0,High School,Single,Less than 40,Blue,30,4,2,1438.3,1003,4247,84,0.697
807990108,Existing Customer,44,M,1,Uneducated,Divorced,120 +,Blue,39,3,2,11362.0,0,3197,61,0.0
708807483,Existing Customer,51,F,3,Graduate,Married,40 - 60,Blue,45,5,2,9117.0,1259,3837,75,0.138
714733908,Existing Customer,51,M,2,High School,Married,60 - 80,Blue,37,6,6,8787.0,1087,4537,75,0.124
721067658,Existing Customer,40,M,4,Graduate,Married,60 - 80,Silver,36,6,1,27436.0,642,4051,81,0.023
788997408,Existing Customer,65,F,2,Doctorate,Single,Less than 40,Blue,53,6,3,2195.0,1917,4205,65,0.873
719835033,Existing Customer,46,M,4,College,Married,80 - 120,Blue,34,5,3,13734.0,568,4283,67,0.041
771854808,Existing Customer,45,M,4,Graduate,Married,60 - 80,Blue,34,6,2,2731.0,1868,3915,66,0.684
717299958,Existing Customer,49,M,3,Graduate,Single,80 - 120,Blue,45,3,2,2453.0,1534,4185,66,0.625
713019783,Existing Customer,41,F,3,High School,Married,40 - 60,Blue,35,3,3,2644.0,1794,4081,72,0.679
770968383,Attrited Customer,41,M,4,Graduate,Married,80 - 120,Silver,28,3,2,34516.0,825,2022,52,0.024
709747308,Existing Customer,41,M,5,Graduate,Married,60 - 80,Blue,36,4,4,4575.0,1344,4726,64,0.294
801366783,Existing Customer,51,F,1,College,Single,Less than 40,Blue,45,3,3,4860.0,1772,4329,80,0.365
798786333,Existing Customer,46,F,2,Graduate,Married,Less than 40,Blue,40,6,4,1438.3,510,3399,66,0.355
715117008,Existing Customer,39,M,5,Uneducated,Married,40 - 60,Blue,36,4,2,1438.3,0,4596,82,0.0
713944833,Existing Customer,46,M,5,Uneducated,Single,60 - 80,Blue,36,3,3,24512.0,766,4561,78,0.031
713569158,Attrited Customer,43,F,3,High School,Single,40 - 60,Blue,34,1,3,1654.0,1474,2086,47,0.891
713037333,Existing Customer,63,M,1,Graduate,Single,80 - 120,Blue,55,6,1,21430.0,0,3561,57,0.0
718267233,Existing Customer,50,M,1,Graduate,Married,120 +,Silver,38,4,3,34516.0,1915,3828,65,0.055
709736658,Existing Customer,37,M,4,Uneducated,Married,40 - 60,Blue,27,6,3,1438.3,759,4446,86,0.528
710929233,Existing Customer,33,F,2,Doctorate,Single,Less than 40,Blue,36,5,2,2800.0,1559,4253,83,0.557
714290583,Existing Customer,44,M,4,Post-Graduate,Married,60 - 80,Blue,36,3,2,3117.0,1400,4391,85,0.449
717972408,Existing Customer,44,M,2,Uneducated,Married,80 - 120,Blue,34,6,3,2558.0,2016,3792,78,0.788
718626033,Attrited Customer,47,M,3,High School,Married,60 - 80,Blue,39,2,3,10061.0,0,2802,52,0.0
709888383,Existing Customer,47,F,3,Graduate,Married,Less than 40,Blue,36,3,1,3147.0,2453,4465,82,0.779
719549508,Existing Customer,49,F,4,Graduate,Single,Less than 40,Blue,40,4,2,2712.0,1686,4678,74,0.622
718670808,Existing Customer,59,F,0,College,Married,Less than 40,Blue,51,6,1,1438.3,0,4817,81,0.0
718211208,Existing Customer,39,M,3,High School,Married,120 +,Blue,36,6,3,3281.0,1682,4109,69,0.513
712578933,Attrited Customer,35,F,5,High School,Married,40 - 60,Blue,25,3,2,1438.3,0,2500,44,0.0
709343433,Existing Customer,39,F,2,Graduate,Single,Less than 40,Blue,26,5,3,2469.0,1826,3837,74,0.74
719006508,Existing Customer,34,M,2,Graduate,Married,60 - 80,Blue,36,5,1,2763.0,1913,4136,69,0.692
721287183,Existing Customer,49,F,2,Uneducated,Married,Less than 40,Blue,35,5,2,2081.0,0,4863,87,0.0
709080783,Existing Customer,56,F,1,Graduate,Single,Less than 40,Blue,38,4,1,1737.0,0,4723,78,0.0
719073483,Attrited Customer,45,M,3,Uneducated,Married,80 - 120,Blue,38,3,3,9234.0,0,2586,44,0.0
715372083,Existing Customer,37,F,1,Graduate,Single,Less than 40,Blue,36,3,3,2684.0,0,4796,85,0.0
780034083,Existing Customer,48,F,3,High School,Married,40 - 60,Blue,38,3,2,2151.0,0,4604,86,0.0
794581533,Existing Customer,52,M,2,College,Single,60 - 80,Blue,37,4,3,2749.0,1380,3882,90,0.502
710013258,Existing Customer,44,F,3,High School,Single,Less than 40,Blue,31,3,2,1980.0,823,4467,69,0.416
719084358,Attrited Customer,55,F,1,Graduate,Married,Less than 40,Blue,46,6,4,4232.0,0,2312,37,0.0
789173958,Existing Customer,45,F,2,Graduate,Married,Less than 40,Blue,34,4,1,1438.3,877,4283,76,0.61
712434708,Attrited Customer,52,F,3,High School,Married,Less than 40,Blue,39,5,3,3302.0,2517,2682,47,0.762
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than 40,Blue,36,5,2,1457.0,0,2200,45,0.0
717147708,Existing Customer,44,M,2,Uneducated,Divorced,60 - 80,Blue,34,6,3,3650.0,1270,4250,81,0.348
713158083,Attrited Customer,56,M,2,High School,Single,120 +,Blue,46,2,4,7327.0,0,2185,41,0.0
771037008,Existing Customer,46,M,1,Uneducated,Married,80 - 120,Blue,33,3,1,13324.0,0,4245,76,0.0
708559533,Existing Customer,40,M,1,Uneducated,Married,80 - 120,Blue,36,6,3,1770.0,584,4442,83,0.33
772143333,Existing Customer,46,F,2,High School,Single,Less than 40,Blue,35,6,3,2170.0,1498,4569,79,0.69
771942333,Existing Customer,65,M,1,College,Single,Less than 40,Blue,54,5,2,5363.0,1309,3855,63,0.244
755247108,Existing Customer,50,F,2,Doctorate,Single,Less than 40,Blue,43,4,1,3206.0,0,4731,82,0.0
713858733,Existing Customer,61,F,0,Post-Graduate,Married,40 - 60,Blue,53,4,3,2566.0,2164,4344,73,0.843
717129333,Existing Customer,35,F,2,Graduate,Married,40 - 60,Blue,25,3,1,1438.3,0,4434,73,0.0
716924958,Attrited Customer,65,F,2,Graduate,Single,Less than 40,Blue,56,3,0,6812.0,1926,2288,48,0.283
719614758,Existing Customer,45,F,4,Graduate,Single,40 - 60,Blue,34,3,2,2700.0,1977,4984,75,0.732
771500358,Existing Customer,43,F,2,Uneducated,Divorced,Less than 40,Blue,31,5,3,4332.0,1313,4093,84,0.303
715060158,Existing Customer,41,F,4,Graduate,Single,Less than 40,Blue,26,5,2,1783.0,1282,3853,76,0.719
779725833,Existing Customer,42,M,2,Graduate,Single,60 - 80,Blue,26,4,3,11761.0,1775,4946,73,0.151
716592558,Existing Customer,52,F,1,High School,Single,Less than 40,Blue,36,3,3,2340.0,1101,4501,68,0.471
771020133,Existing Customer,45,F,5,Uneducated,Single,Less than 40,Blue,32,3,3,2859.0,1776,4440,79,0.621
709153008,Existing Customer,37,M,3,High School,Married,40 - 60,Blue,36,3,3,2523.0,2481,4683,76,0.983
713394858,Existing Customer,48,M,2,Post-Graduate,Married,40 - 60,Blue,34,4,2,4776.0,0,4581,60,0.0
721175283,Existing Customer,59,F,1,Graduate,Married,Less than 40,Blue,36,3,1,2697.0,1410,4489,58,0.523
715503558,Existing Customer,57,F,3,High School,Married,Less than 40,Blue,36,6,2,3542.0,2417,4127,71,0.682
819943458,Attrited Customer,57,M,3,Graduate,Single,120 +,Blue,52,6,4,34516.0,1000,1777,37,0.029
772073508,Attrited Customer,52,F,1,College,Single,Less than 40,Blue,41,5,3,1764.0,0,2740,47,0.0
721351983,Attrited Customer,43,F,4,Uneducated,Married,Less than 40,Blue,36,5,3,3492.0,2517,2510,47,0.721
714477408,Attrited Customer,36,F,3,High School,Married,Less than 40,Blue,36,3,3,2977.0,1340,2201,39,0.45
718471758,Existing Customer,49,M,4,Doctorate,Single,60 - 80,Silver,37,5,2,30976.0,2051,3193,69,0.066
711607833,Existing Customer,43,M,5,High School,Married,60 - 80,Blue,36,5,2,2810.0,2384,4875,97,0.848
719277033,Existing Customer,44,M,3,High School,Single,40 - 60,Blue,34,5,3,8997.0,708,4558,62,0.079
813905508,Existing Customer,57,F,3,Uneducated,Single,Less than 40,Blue,52,4,3,2002.0,1188,3735,73,0.593
719761458,Existing Customer,55,M,4,Post-Graduate,Single,60 - 80,Blue,36,3,2,4998.0,1626,4329,61,0.325
708222558,Existing Customer,37,F,2,Post-Graduate,Married,Less than 40,Blue,36,6,2,2310.0,1513,4191,77,0.655
713937558,Existing Customer,54,F,2,High School,Married,40 - 60,Blue,36,3,3,3892.0,0,4318,74,0.0
709603608,Existing Customer,34,M,3,Uneducated,Married,60 - 80,Blue,25,6,1,2345.0,1643,4634,69,0.701
804661083,Existing Customer,50,M,0,Graduate,Single,80 - 120,Blue,45,3,2,2135.0,1506,4821,77,0.705
718420308,Existing Customer,50,F,2,High School,Married,Less than 40,Blue,36,3,1,3397.0,1658,4208,75,0.488
714046608,Existing Customer,49,M,0,Doctorate,Married,60 - 80,Blue,39,5,6,19719.0,1395,3572,73,0.071
718497033,Existing Customer,52,M,1,High School,Married,120 +,Blue,36,5,3,31733.0,0,3723,53,0.0
711801933,Attrited Customer,54,F,4,High School,Single,40 - 60,Blue,36,3,3,1438.3,0,2092,42,0.0
716282208,Attrited Customer,54,F,2,Post-Graduate,Married,Less than 40,Blue,48,3,6,1638.0,0,1702,36,0.0
789076083,Existing Customer,50,F,3,High School,Single,Less than 40,Blue,38,6,3,2775.0,1475,4608,84,0.532
714045783,Attrited Customer,37,F,2,Graduate,Married,40 - 60,Blue,29,2,2,2547.0,1965,2160,46,0.771
721092783,Existing Customer,46,M,3,Graduate,Married,80 - 120,Blue,36,6,3,19838.0,1290,3982,68,0.065
720243933,Attrited Customer,47,M,2,Uneducated,Married,60 - 80,Blue,32,1,3,1789.0,0,2784,49,0.0
818502708,Existing Customer,51,F,1,Uneducated,Single,40 - 60,Blue,46,5,3,2284.0,1674,4885,86,0.733
712942308,Existing Customer,42,M,3,Doctorate,Single,60 - 80,Blue,36,6,1,11535.0,1527,3730,67,0.132
714708183,Existing Customer,58,M,2,High School,Single,60 - 80,Silver,49,4,3,30186.0,0,4070,74,0.0
787501758,Existing Customer,51,F,3,High School,Single,Less than 40,Blue,39,5,2,4038.0,1237,4188,68,0.306
714990633,Existing Customer,56,M,4,Graduate,Single,80 - 120,Blue,36,5,3,2078.0,1696,4382,82,0.816
714652383,Existing Customer,51,F,4,Graduate,Married,Less than 40,Blue,36,5,3,1571.0,0,4580,74,0.0
788776008,Existing Customer,43,M,3,College,Married,80 - 120,Blue,24,6,3,4726.0,1161,4683,91,0.246
719354433,Existing Customer,48,M,1,College,Single,80 - 120,Silver,36,6,3,34516.0,1629,4042,78,0.047
709368483,Existing Customer,56,M,2,Graduate,Married,40 - 60,Blue,45,5,2,1438.3,0,4323,77,0.0
716272158,Attrited Customer,41,F,3,College,Married,40 - 60,Blue,15,5,3,4312.0,2517,2693,56,0.584
717073308,Existing Customer,44,F,3,College,Married,Less than 40,Blue,31,5,6,2679.0,727,4804,78,0.271
789105183,Existing Customer,54,M,3,Post-Graduate,Single,80 - 120,Silver,42,3,1,34516.0,2488,4401,87,0.072
721305408,Existing Customer,48,F,2,Graduate,Married,Less than 40,Blue,37,4,2,3378.0,0,4761,81,0.0
715739733,Existing Customer,34,M,1,High School,Single,40 - 60,Blue,25,4,1,1793.0,1141,5293,88,0.636
779217333,Existing Customer,59,F,0,Graduate,Divorced,Less than 40,Blue,49,6,2,2228.0,1502,3922,75,0.674
712133508,Existing Customer,41,F,3,College,Single,40 - 60,Blue,22,5,0,2577.0,1582,4734,75,0.614
714602658,Attrited Customer,39,F,1,Graduate,Married,Less than 40,Blue,36,1,2,1462.0,0,1998,36,0.0
712446783,Attrited Customer,50,F,4,Graduate,Married,Less than 40,Blue,30,5,3,4038.0,1530,2400,41,0.379
719782458,Existing Customer,49,F,1,Graduate,Married,40 - 60,Blue,39,3,3,7201.0,1992,3981,76,0.277
718141983,Existing Customer,49,M,0,High School,Single,80 - 120,Blue,43,6,3,1883.0,1295,5187,89,0.688
718853358,Existing Customer,42,F,3,Graduate,Single,Less than 40,Blue,36,5,1,3308.0,2517,5104,85,0.761
772539558,Existing Customer,65,F,0,College,Single,Less than 40,Blue,55,3,3,2022.0,0,4623,65,0.0
817094283,Existing Customer,43,F,5,Graduate,Married,Less than 40,Blue,23,5,3,8597.0,903,5173,78,0.105
772409733,Existing Customer,39,F,3,High School,Divorced,40 - 60,Blue,28,4,1,3400.0,2307,4742,90,0.679
717534108,Existing Customer,48,F,3,High School,Divorced,40 - 60,Blue,40,3,1,2405.0,1410,4421,79,0.586
816378033,Attrited Customer,46,M,4,Uneducated,Single,80 - 120,Gold,41,6,3,34516.0,1104,1989,47,0.032
790141308,Existing Customer,44,M,2,College,Married,80 - 120,Blue,37,5,3,8241.0,0,4436,79,0.0
710770383,Existing Customer,53,F,2,Graduate,Married,40 - 60,Blue,36,4,3,1438.3,582,4915,92,0.405
713744058,Existing Customer,41,F,3,High School,Married,Less than 40,Blue,36,6,2,2359.0,1509,5232,78,0.64
