CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome,Loyalty,Financial_Status,Segment,Digital_Capability
771464808,Existing Customer,35,F,2,Graduate,Single,Less than 40,Blue,23,6,3,2317.0,1301,4161,71,0.562,621.0454317307042,9062.184719023726,94265.80445856246,1,1,1,0,1,0.0,279,1,-1,0,7,6,2,True
708234558,Existing Customer,55,F,2,College,Divorced,Less than 40,Blue,43,5,2,2239.0,1340,4540,73,0.598,567.3255268894312,42805.521386427965,92508.47749199532,1,0,0,1,2,107969.24,213,6,352,0,7,2,2,True
715737258,Existing Customer,41,F,1,College,Married,Less than 40,Blue,32,6,3,2225.0,0,4917,84,0.0,124.84106938668197,14221.029883096946,135123.8730931146,0,0,1,0,2,0.0,387,1,-1,0,8,4,3,False
710188308,Existing Customer,51,F,3,Graduate,Single,Less than 40,Blue,41,6,2,1519.0,1148,4927,73,0.756,973.9184149908458,30466.490873683913,287207.208234031,1,1,1,1,2,238096.49,164,1,-1,0,8,7,3,True
714839808,Existing Customer,51,F,3,Graduate,Married,Less than 40,Blue,35,6,1,2141.0,1176,4317,64,0.549,543.9100290673172,23726.05210688084,57018.77599553739,1,1,1,0,3,105830.45,364,7,-1,0,6,3,2,False
811140933,Existing Customer,43,F,2,High School,Married,Less than 40,Blue,29,4,1,2616.0,1786,5219,63,0.683,800.7943646175598,37708.73757044449,109740.38031967387,1,1,2,1,1,284910.73,32,5,-1,0,6,4,2,True
788937933,Existing Customer,39,F,3,Graduate,Divorced,Less than 40,Blue,25,3,1,5494.0,1356,3566,81,0.247,904.1162070205272,14669.042829395938,97776.60206859343,1,1,0,1,3,0.0,74,4,-1,1,5,6,2,True
721527858,Attrited Customer,52,F,3,High School,Married,Less than 40,Blue,40,3,5,2003.0,1735,2343,42,0.866,711.5940659568577,41492.98130172661,185240.24564968536,1,1,2,1,1,324197.74,132,13,474,0,4,5,2,True
718265658,Existing Customer,47,F,4,Uneducated,Single,Less than 40,Blue,36,3,1,2092.0,1499,4130,80,0.717,660.8649276761271,43399.394875676895,60101.26158004576,0,2,0,0,1,0.0,570,1,148,1,6,2,2,False
714312708,Existing Customer,44,M,0,High School,Single,60 - 80,Blue,36,6,3,6606.0,2517,4493,68,0.381,745.743287474869,11209.759055004422,152593.28635942642,1,0,2,0,1,355411.84,163,1,-1,0,7,9,4,True
712675158,Existing Customer,56,M,1,Graduate,Single,60 - 80,Blue,36,5,3,7075.0,1676,4160,75,0.237,578.3117163168035,7054.538710557961,164958.84267842688,1,2,2,1,3,335246.64,259,3,-1,0,7,7,2,True
826473858,Existing Customer,44,M,1,College,Single,40 - 60,Blue,40,6,1,4274.0,1680,4820,60,0.393,763.5986096492486,28230.07186943491,183782.95765078292,1,0,2,1,3,643034.61,67,1,-1,0,6,6,2,True
817382958,Existing Customer,47,F,3,High School,Single,Less than 40,Blue,31,5,1,2317.0,0,4894,89,0.0,553.9641309646923,33600.53903269243,104376.08720586223,0,0,0,1,1,199302.8,379,1,-1,0,8,3,3,True
712927383,Attrited Customer,51,F,2,Uneducated,Single,Less than 40,Blue,36,3,3,1438.3,642,1939,49,0.446,477.3277820021452,31605.94037659532,-35119.36830489896,1,1,2,1,3,52083.61,351,1,-1,0,4,2,2,True
712894308,Existing Customer,47,M,4,High School,Married,80 - 120,Blue,37,5,3,2888.0,0,4345,75,0.0,534.1883474704921,5977.33491589786,168810.6364374814,1,0,1,1,0,0.0,145,4,-1,1,7,8,4,True
711430908,Attrited Customer,45,F,4,Graduate,Married,Less than 40,Blue,34,3,2,1438.3,0,2153,35,0.0,395.78992969786833,41248.866077881285,180795.95936088983,1,2,0,0,2,20893.68,44,3,-1,0,3,2,1,False
809849358,Attrited Customer,55,F,2,Graduate,Divorced,Less than 40,Blue,50,2,6,1720.0,0,2719,36,0.0,605.1774855829113,54120.30391210167,34336.96502585501,1,1,2,1,3,152363.14,66,3,95,0,2,2,1,True
809363958,Existing Customer,49,F,3,High School,Married,40 - 60,Blue,44,5,1,3881.0,0,4177,66,0.0,390.3279049808823,12883.456417224155,94625.57711525555,1,1,0,1,2,413685.22,143,4,-1,0,6,4,2,True
721228308,Attrited Customer,47,F,2,High School,Married,Less than 40,Blue,39,5,3,3899.0,0,2182,40,0.0,898.4099782962815,7226.409207238721,209886.30237500163,1,1,1,0,0,299743.86,222,1,-1,0,4,9,4,True
708708858,Attrited Customer,50,F,1,Graduate,Single,Less than 40,Blue,36,1,3,2422.0,502,2548,46,0.207,320.1745405153101,28794.5913503373,-22811.19642818984,1,1,0,1,3,109003.5,268,1,258,0,3,1,1,True
721111233,Existing Customer,52,M,2,Graduate,Married,80 - 120,Blue,43,6,3,11964.0,800,4853,85,0.067,654.9799771305106,32565.58502530727,148577.21028547795,1,0,1,0,1,0.0,94,1,-1,1,8,7,3,True
718866633,Existing Customer,46,M,2,College,Married,80 - 120,Blue,36,5,4,33142.0,0,4347,63,0.0,700.4021553588234,19480.642356867353,108133.81802615806,1,0,0,1,1,334820.66,186,1,-1,0,6,7,2,True
719100633,Existing Customer,40,M,2,High School,Single,120 +,Silver,36,3,4,34516.0,1436,3564,73,0.042,682.226620898019,37474.76011782886,275728.9187349503,1,0,2,1,3,851549.91,19,5,-1,0,5,8,4,True
789328083,Attrited Customer,42,F,4,High School,Married,Less than 40,Blue,32,6,3,3454.0,0,2826,39,0.0,470.8632993091394,36260.97728873878,130224.44761514044,1,1,2,0,3,0.0,124,1,318,0,4,4,2,True
822905058,Existing Customer,29,F,2,Graduate,Married,Less than 40,Blue,25,6,3,2732.0,1746,4702,85,0.639,457.22056163246975,24892.997528266784,42618.011593226256,0,2,0,0,2,186568.45,574,3,-1,0,8,3,3,False
816549933,Existing Customer,50,M,4,High School,Divorced,80 - 120,Blue,45,4,2,1687.0,992,4342,82,0.588,693.4034998691143,18264.23550910716,145696.79132238793,1,1,0,0,2,0.0,40,3,-1,0,6,8,4,True
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than 40,Blue,36,4,2,3523.0,0,3174,44,0.0,766.4623815119664,4675.846198186988,170628.6734962465,1,0,0,0,3,59772.2,98,3,88,0,4,8,4,False
712667958,Existing Customer,40,M,4,Uneducated,Single,120 +,Blue,36,4,3,5773.0,2024,3732,71,0.351,740.3055365590685,20915.340028652445,180509.87587413675,1,2,2,1,1,137775.06,204,1,-1,0,5,10,4,True
819979458,Existing Customer,35,F,3,Doctorate,Married,Less than 40,Blue,30,5,2,3976.0,1789,4419,75,0.45,467.87403080781786,990.8121988132588,236638.8847137787,1,2,1,1,0,0.0,569,2,-1,0,7,7,2,True
708100533,Existing Customer,55,F,3,College,Single,Less than 40,Blue,36,3,3,2679.0,2277,4943,85,0.85,810.0211032519763,42513.558766713206,73747.2585385463,1,0,1,0,1,16618.44,114,2,-1,0,8,4,3,True
802867683,Existing Customer,53,F,2,High School,Single,40 - 60,Blue,47,5,2,1536.0,728,4133,78,0.474,430.868384327351,30372.016223500555,199436.98052324812,1,1,0,0,3,28571.16,108,1,188,0,7,4,2,False
711893358,Existing Customer,46,M,5,High School,Married,40 - 60,Blue,37,6,2,2375.0,1196,4087,66,0.504,699.5561304467209,12614.210652151934,103453.02560866725,1,2,2,0,3,420246.05,149,1,-1,1,6,6,2,False
785410158,Existing Customer,50,F,3,High School,Married,Less than 40,Blue,42,4,3,2719.0,0,4172,65,0.0,651.0341815470654,9263.997007220572,91245.08822388542,1,1,0,1,3,80934.81,391,1,-1,0,5,6,2,True
718596858,Existing Customer,53,F,4,Graduate,Divorced,40 - 60,Blue,45,5,3,3369.0,2424,5220,78,0.72,391.61772064351305,34123.01223069222,40990.846371073785,1,0,0,1,2,566996.02,219,2,-1,0,8,1,3,True
708338958,Existing Customer,58,F,1,Graduate,Single,Less than 40,Blue,36,5,1,3173.0,1713,3797,75,0.54,568.6241632100683,13220.910089305084,259274.26769980515,1,1,2,0,0,12620.98,162,6,-1,0,6,7,2,True
789662283,Attrited Customer,50,F,3,High School,Married,Less than 40,Blue,33,3,3,2140.0,0,2915,50,0.0,651.6761583383616,24720.178934053285,142902.88851350712,1,2,1,0,0,22676.14,673,2,-1,0,4,6,2,True
712805658,Existing Customer,56,F,3,Uneducated,Single,Less than 40,Blue,46,4,3,2258.0,0,4803,72,0.0,678.4823182515195,33416.22929685178,285567.8859240456,0,2,0,0,1,84027.09,97,1,-1,0,6,6,2,False
815598858,Existing Customer,48,M,3,Graduate,Married,40 - 60,Blue,43,5,1,2423.0,1779,4035,74,0.734,476.02645490417785,21652.037364223994,212812.78223065336,0,0,0,1,1,157510.64,124,7,-1,1,7,6,2,True
779412783,Existing Customer,55,F,1,High School,Single,Less than 40,Blue,37,4,3,2376.0,1969,4301,79,0.829,519.1147782077154,14711.4800002655,153726.12268061072,1,2,2,1,0,55989.48,91,1,370,0,6,5,2,True
780036483,Existing Customer,38,M,1,Graduate,Single,Less than 40,Blue,28,4,5,1690.0,1459,3928,69,0.863,527.4464158725741,23236.21050387834,160200.6468888445,1,0,0,1,1,253553.08,176,1,-1,0,6,5,2,True
711527508,Attrited Customer,46,F,3,High School,Married,40 - 60,Blue,34,2,3,8583.0,0,1794,31,0.0,961.5189712049984,25211.074244651936,45810.096699463305,1,0,2,1,0,64473.08,86,3,-1,1,1,5,2,True
720768258,Existing Customer,52,F,3,Graduate,Single,Less than 40,Blue,34,5,2,2996.0,2147,4724,66,0.717,692.3880658834372,20285.347380491323,219051.40154862747,1,1,1,1,3,17765.93,1284,1,-1,0,6,7,2,True
714075708,Existing Customer,48,M,4,Uneducated,Divorced,80 - 120,Gold,38,4,3,34516.0,1426,4814,71,0.041,510.9669894202549,11840.06182795343,119371.24943285936,1,2,0,1,3,436847.39,23,3,-1,0,6,7,2,False
787505133,Attrited Customer,36,M,3,College,Married,120 +,Blue,24,2,2,11316.0,1599,2595,49,0.141,413.6334222697121,12162.795401025873,150785.27720748936,0,2,1,0,0,1296245.02,821,1,-1,0,3,8,4,False
712241433,Existing Customer,38,F,0,High School,Single,Less than 40,Blue,30,4,2,1438.3,1003,4247,84,0.697,743.7927845953493,12821.202368096076,194494.897279435,1,2,0,0,0,255560.8,339,1,-1,0,7,9,4,True
807990108,Existing Customer,44,M,1,Uneducated,Divorced,120 +,Blue,39,3,2,11362.0,0,3197,61,0.0,541.2954423490937,18663.743754611976,131320.1216649221,1,1,0,1,0,1235111.14,201,1,-1,0,4,8,4,True
708807483,Existing Customer,51,F,3,Graduate,Married,40 - 60,Blue,45,5,2,9117.0,1259,3837,75,0.138,304.417202276492,25411.327397227586,206509.5172812328,1,1,0,1,2,205199.44,102,1,-1,0,7,5,2,True
714733908,Existing Customer,51,M,2,High School,Married,60 - 80,Blue,37,6,6,8787.0,1087,4537,75,0.124,689.390841484175,4326.49364529267,142827.698875479,1,0,2,1,3,337503.39,805,3,-1,0,7,8,4,True
721067658,Existing Customer,40,M,4,Graduate,Married,60 - 80,Silver,36,6,1,27436.0,642,4051,81,0.023,357.5571156438112,44833.856594094264,137217.5223848298,1,1,1,0,2,274369.06,150,2,-1,0,7,3,2,True
788997408,Existing Customer,65,F,2,Doctorate,Single,Less than 40,Blue,53,6,3,2195.0,1917,4205,65,0.873,357.01256443713726,21908.409915703924,159969.24288490464,1,1,1,1,2,0.0,2201,30,184,1,6,4,2,True
719835033,Existing Customer,46,M,4,College,Married,80 - 120,Blue,34,5,3,13734.0,568,4283,67,0.041,529.5859226605937,16444.364692515348,178587.71581548298,1,1,0,0,0,383952.3,202,2,-1,0,6,7,2,True
771854808,Existing Customer,45,M,4,Graduate,Married,60 - 80,Blue,34,6,2,2731.0,1868,3915,66,0.684,506.26839368860095,-4517.9907219954,70384.9970401804,1,1,0,1,3,599081.56,204,4,-1,0,6,6,2,True
717299958,Existing Customer,49,M,3,Graduate,Single,80 - 120,Blue,45,3,2,2453.0,1534,4185,66,0.625,393.63517401705246,24415.988234763605,120147.63754306686,1,1,1,0,3,0.0,407,2,-1,0,5,5,2,False
713019783,Existing Customer,41,F,3,High School,Married,40 - 60,Blue,35,3,3,2644.0,1794,4081,72,0.679,637.4774106012854,30656.898839962945,-19762.980589559855,1,1,2,0,0,176483.89,76,2,-1,0,6,3,2,True
770968383,Attrited Customer,41,M,4,Graduate,Married,80 - 120,Silver,28,3,2,34516.0,825,2022,52,0.024,567.5920581896829,27484.135480033892,-11564.685234219449,1,1,1,1,3,287425.33,193,1,-1,0,4,4,2,True
709747308,Existing Customer,41,M,5,Graduate,Married,60 - 80,Blue,36,4,4,4575.0,1344,4726,64,0.294,610.2668726486976,41237.660534556446,145975.8702431372,1,0,0,0,2,170427.33,190,1,-1,0,5,5,2,True
801366783,Existing Customer,51,F,1,College,Single,Less than 40,Blue,45,3,3,4860.0,1772,4329,80,0.365,630.658990025056,26526.595119520614,153426.6055131939,1,0,2,1,2,146193.55,318,8,-1,0,6,5,2,True
798786333,Existing Customer,46,F,2,Graduate,Married,Less than 40,Blue,40,6,4,1438.3,510,3399,66,0.355,406.28963081591087,48633.46016758104,156924.7658926182,0,0,0,1,0,478136.68,239,4,-1,0,5,2,2,True
715117008,Existing Customer,39,M,5,Uneducated,Married,40 - 60,Blue,36,4,2,1438.3,0,4596,82,0.0,541.5511633419378,24328.852530907498,35209.261339324396,1,1,2,0,1,356636.62,213,2,-1,0,6,3,2,True
713944833,Existing Customer,46,M,5,Uneducated,Single,60 - 80,Blue,36,3,3,24512.0,766,4561,78,0.031,370.1241635258824,13712.000943094798,171967.8632847511,0,1,2,1,1,0.0,217,1,-1,0,6,5,2,True
713569158,Attrited Customer,43,F,3,High School,Single,40 - 60,Blue,34,1,3,1654.0,1474,2086,47,0.891,571.6898182188335,30258.718141925237,20450.136063306694,1,1,0,1,0,142168.92,92,1,-1,0,3,2,1,True
713037333,Existing Customer,63,M,1,Graduate,Single,80 - 120,Blue,55,6,1,21430.0,0,3561,57,0.0,545.9662211632899,40753.68331097343,164478.46754732993,1,1,2,0,1,129338.82,82,2,-1,1,5,5,2,True
718267233,Existing Customer,50,M,1,Graduate,Married,120 +,Silver,38,4,3,34516.0,1915,3828,65,0.055,857.3743281731786,13061.335477338682,113994.55810856922,1,0,2,1,1,0.0,166,3,-1,0,4,10,4,True
709736658,Existing Customer,37,M,4,Uneducated,Married,40 - 60,Blue,27,6,3,1438.3,759,4446,86,0.528,510.60170671122734,10082.78565924969,213495.210066194,1,1,0,0,2,275701.84,101,6,-1,0,8,7,3,True
710929233,Existing Customer,33,F,2,Doctorate,Single,Less than 40,Blue,36,5,2,2800.0,1559,4253,83,0.557,619.8904162766723,25278.775493549765,231393.08943044412,1,1,2,1,0,229609.2,143,8,-1,0,7,7,2,True
714290583,Existing Customer,44,M,4,Post-Graduate,Married,60 - 80,Blue,36,3,2,3117.0,1400,4391,85,0.449,731.7917780217484,16079.506076540616,85495.50419150552,1,1,0,1,1,487707.94,27,2,-1,0,7,7,2,True
717972408,Existing Customer,44,M,2,Uneducated,Married,80 - 120,Blue,34,6,3,2558.0,2016,3792,78,0.788,677.3932976637288,48338.582150993054,300319.13952398824,1,1,1,1,0,219933.59,228,2,-1,0,6,7,2,True
718626033,Attrited Customer,47,M,3,High School,Married,60 - 80,Blue,39,2,3,10061.0,0,2802,52,0.0,730.5192334756628,11824.898058980343,209472.64463316297,1,1,0,0,2,551491.79,266,3,-1,0,3,10,4,True
709888383,Existing Customer,47,F,3,Graduate,Married,Less than 40,Blue,36,3,1,3147.0,2453,4465,82,0.779,690.1112775755405,14168.348610715664,109862.78146557845,1,1,0,1,0,76736.62,157,1,-1,0,6,5,2,True
719549508,Existing Customer,49,F,4,Graduate,Single,Less than 40,Blue,40,4,2,2712.0,1686,4678,74,0.622,481.51253499592815,37789.532001342974,89574.54704637468,1,1,1,1,2,216768.48,72,1,-1,0,6,2,2,True
718670808,Existing Customer,59,F,0,College,Married,Less than 40,Blue,51,6,1,1438.3,0,4817,81,0.0,685.1883866128262,51671.06672968691,168316.46534809418,1,2,2,1,0,384360.1,40,2,-1,0,7,4,2,True
718211208,Existing Customer,39,M,3,High School,Married,120 +,Blue,36,6,3,3281.0,1682,4109,69,0.513,338.8537643008326,14875.058375746556,50259.54893261443,1,0,2,1,2,1733242.18,241,2,-1,0,7,5,2,True
712578933,Attrited Customer,35,F,5,High School,Married,40 - 60,Blue,25,3,2,1438.3,0,2500,44,0.0,590.8037215911526,43560.92949287474,5411.045853563322,1,1,0,1,3,154277.06,259,2,-1,0,4,2,2,True
709343433,Existing Customer,39,F,2,Graduate,Single,Less than 40,Blue,26,5,3,2469.0,1826,3837,74,0.74,474.42919799728224,24771.6627169426,9083.195597983273,1,1,1,1,1,164695.66,161,4,-1,1,7,3,2,True
719006508,Existing Customer,34,M,2,Graduate,Married,60 - 80,Blue,36,5,1,2763.0,1913,4136,69,0.692,435.903326878062,45361.81177608589,69471.91164030277,1,0,2,1,3,234194.93,102,2,185,0,7,2,2,True
721287183,Existing Customer,49,F,2,Uneducated,Married,Less than 40,Blue,35,5,2,2081.0,0,4863,87,0.0,428.3385584695425,35336.722538437374,235170.6575343864,1,1,0,0,3,169360.33,133,4,-1,0,8,4,3,False
709080783,Existing Customer,56,F,1,Graduate,Single,Less than 40,Blue,38,4,1,1737.0,0,4723,78,0.0,412.5777574360932,19084.626428016985,-40184.643397627486,1,0,2,0,1,255520.29,374,2,196,0,6,2,2,True
719073483,Attrited Customer,45,M,3,Uneducated,Married,80 - 120,Blue,38,3,3,9234.0,0,2586,44,0.0,617.0652542162144,8330.999851022032,85219.03578368577,1,2,0,0,1,506875.86,349,2,-1,0,4,8,4,True
715372083,Existing Customer,37,F,1,Graduate,Single,Less than 40,Blue,36,3,3,2684.0,0,4796,85,0.0,339.5401824891881,16657.45287340272,244309.23152292304,1,0,2,0,1,310300.24,213,2,-1,0,7,5,2,True
780034083,Existing Customer,48,F,3,High School,Married,40 - 60,Blue,38,3,2,2151.0,0,4604,86,0.0,827.5015279398311,31149.65473063551,70364.26693573574,1,1,2,1,2,142082.31,165,1,-1,0,7,5,2,True
794581533,Existing Customer,52,M,2,College,Single,60 - 80,Blue,37,4,3,2749.0,1380,3882,90,0.502,684.7751941007234,8312.707105269925,185560.39537200172,1,0,1,1,3,382742.19,159,2,-1,1,7,8,4,True
710013258,Existing Customer,44,F,3,High School,Single,Less than 40,Blue,31,3,2,1980.0,823,4467,69,0.416,651.1739342280686,9822.114728575603,111178.7624283685,1,1,2,0,2,260971.39,404,7,-1,0,6,6,2,True
719084358,Attrited Customer,55,F,1,Graduate,Married,Less than 40,Blue,46,6,4,4232.0,0,2312,37,0.0,909.6670098675976,22473.658599276343,57791.61110025551,1,2,0,0,3,370136.57,88,1,-1,0,4,5,2,False
789173958,Existing Customer,45,F,2,Graduate,Married,Less than 40,Blue,34,4,1,1438.3,877,4283,76,0.61,866.4303778363733,15836.07890804174,266119.3044048423,1,0,0,0,3,0.0,133,1,-1,0,6,8,4,False
712434708,Attrited Customer,52,F,3,High School,Married,Less than 40,Blue,39,5,3,3302.0,2517,2682,47,0.762,756.4431244852792,38722.062814134864,104909.83502498583,1,1,2,1,2,166819.11,83,1,-1,0,5,4,2,True
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than 40,Blue,36,5,2,1457.0,0,2200,45,0.0,647.3999085306801,32687.80693058141,204518.40711881605,1,1,0,1,1,0.0,342,2,-1,1,5,6,2,True
717147708,Existing Customer,44,M,2,Uneducated,Divorced,60 - 80,Blue,34,6,3,3650.0,1270,4250,81,0.348,538.5815804629121,19002.248569636,268894.63034456514,1,1,0,1,2,315999.66,132,2,-1,0,7,7,2,True
713158083,Attrited Customer,56,M,2,High School,Single,120 +,Blue,46,2,4,7327.0,0,2185,41,0.0,522.2609300430825,32162.85716425157,77395.97426891318,1,2,0,0,3,422275.4,754,3,-1,0,3,6,2,False
771037008,Existing Customer,46,M,1,Uneducated,Married,80 - 120,Blue,33,3,1,13324.0,0,4245,76,0.0,187.9923750290324,31676.44922766673,156860.83513583842,1,1,2,0,2,217418.75,166,3,169,0,6,5,2,True
708559533,Existing Customer,40,M,1,Uneducated,Married,80 - 120,Blue,36,6,3,1770.0,584,4442,83,0.33,734.3926096152711,17945.817709041294,191954.58329836273,1,0,0,1,1,393425.56,675,6,-1,0,7,10,4,True
772143333,Existing Customer,46,F,2,High School,Single,Less than 40,Blue,35,6,3,2170.0,1498,4569,79,0.69,639.3522629869258,11850.711957167969,65345.621128992665,1,1,0,0,0,94538.48,159,4,-1,0,7,6,2,True
771942333,Existing Customer,65,M,1,College,Single,Less than 40,Blue,54,5,2,5363.0,1309,3855,63,0.244,615.7724520074534,26863.449721543417,180524.9081993142,0,0,0,1,0,125603.95,1135,26,84,1,6,5,2,True
755247108,Existing Customer,50,F,2,Doctorate,Single,Less than 40,Blue,43,4,1,3206.0,0,4731,82,0.0,633.5307169016296,37247.87142357776,126682.90286368584,1,2,0,0,1,117079.99,379,5,-1,0,6,5,2,True
713858733,Existing Customer,61,F,0,Post-Graduate,Married,40 - 60,Blue,53,4,3,2566.0,2164,4344,73,0.843,362.0346236289941,12842.874645092636,107638.0458249784,1,1,0,0,0,556306.09,1447,1,-1,1,6,4,2,True
717129333,Existing Customer,35,F,2,Graduate,Married,40 - 60,Blue,25,3,1,1438.3,0,4434,73,0.0,607.1295776322902,36381.306142715024,135479.29837038976,1,1,2,0,0,501639.57,243,1,-1,0,6,5,2,True
716924958,Attrited Customer,65,F,2,Graduate,Single,Less than 40,Blue,56,3,0,6812.0,1926,2288,48,0.283,551.6269302671161,25840.863320347955,116034.85479841528,1,0,2,1,3,391669.06,66,5,374,1,4,3,2,True
719614758,Existing Customer,45,F,4,Graduate,Single,40 - 60,Blue,34,3,2,2700.0,1977,4984,75,0.732,559.1636635941911,35649.32687495949,54734.80452858101,1,1,0,1,2,727819.33,59,5,-1,0,7,2,2,True
771500358,Existing Customer,43,F,2,Uneducated,Divorced,Less than 40,Blue,31,5,3,4332.0,1313,4093,84,0.303,530.3514657935214,31322.264633228868,200182.09893062737,1,1,0,1,2,0.0,100,4,-1,0,8,5,3,True
715060158,Existing Customer,41,F,4,Graduate,Single,Less than 40,Blue,26,5,2,1783.0,1282,3853,76,0.719,699.7797290081309,36625.51714480533,-28888.083530089527,1,1,0,1,0,0.0,140,5,-1,0,7,3,2,True
779725833,Existing Customer,42,M,2,Graduate,Single,60 - 80,Blue,26,4,3,11761.0,1775,4946,73,0.151,795.5828399011515,22673.554117965446,-80.08515469812846,1,1,1,1,3,0.0,384,9,-1,0,7,6,2,True
716592558,Existing Customer,52,F,1,High School,Single,Less than 40,Blue,36,3,3,2340.0,1101,4501,68,0.471,419.7044567476589,27328.30190545399,184156.6587874467,1,0,0,0,1,49348.42,159,1,-1,1,6,3,2,True
771020133,Existing Customer,45,F,5,Uneducated,Single,Less than 40,Blue,32,3,3,2859.0,1776,4440,79,0.621,407.421017197404,30602.847353980305,-60091.371052406495,1,0,0,0,2,86557.84,400,7,-1,0,6,1,2,True
709153008,Existing Customer,37,M,3,High School,Married,40 - 60,Blue,36,3,3,2523.0,2481,4683,76,0.983,718.4124732609105,33030.475391668886,148752.4254011852,1,0,0,1,2,360582.94,161,4,-1,0,6,6,2,True
713394858,Existing Customer,48,M,2,Post-Graduate,Married,40 - 60,Blue,34,4,2,4776.0,0,4581,60,0.0,811.6547053313786,19524.821984616698,77165.196992304,1,2,0,1,0,65367.97,383,3,64,1,5,6,2,True
721175283,Existing Customer,59,F,1,Graduate,Married,Less than 40,Blue,36,3,1,2697.0,1410,4489,58,0.523,714.9963694786579,24132.435425184332,129780.22266130152,1,0,1,0,3,0.0,37,3,-1,0,5,7,2,False
715503558,Existing Customer,57,F,3,High School,Married,Less than 40,Blue,36,6,2,3542.0,2417,4127,71,0.682,617.3220757716051,23855.934584689818,68624.12931656328,1,2,0,1,1,183460.29,91,9,337,0,7,5,2,True
819943458,Attrited Customer,57,M,3,Graduate,Single,120 +,Blue,52,6,4,34516.0,1000,1777,37,0.029,471.8301842242059,50555.3020793527,45422.348654271205,1,1,2,0,0,0.0,300,1,-1,0,3,4,2,True
772073508,Attrited Customer,52,F,1,College,Single,Less than 40,Blue,41,5,3,1764.0,0,2740,47,0.0,422.186905136615,9935.578608482983,70262.7558242635,1,1,1,0,3,10665.41,95,1,-1,0,5,4,2,False
721351983,Attrited Customer,43,F,4,Uneducated,Married,Less than 40,Blue,36,5,3,3492.0,2517,2510,47,0.721,531.4664897934633,49994.52455286712,151369.2825445356,1,2,1,0,0,0.0,170,8,-1,0,5,3,2,True
