CLIENTNUM,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome
494018770,286663.17,1276,28,273,1
48285897,759926.22,1018,19,78,1
100282696,336998.49,563,17,187,0
276133535,145933.26,461,46,134,1
432339976,115731.76,327,41,397,1
208811750,23640.8,1446,55,595,0
4535172,0.0,1166,25,526,0
630459005,523620.81,192,21,169,1
680353976,0.0,413,55,179,1
513562230,860151.27,191,35,428,1
744718952,236167.47,1606,14,33,1
263729678,666170.78,735,2,47,0
312474146,336494.35,263,11,76,0
124551062,1870173.43,1745,41,238,0
651606958,258799.52,330,35,183,1
499218396,462435.29,674,19,69,0
717634443,590429.77,751,50,2,1
518432760,69225.77,901,22,90,1
871507762,660206.22,1540,25,262,1
115979764,213760.65,1344,43,41,0
917462654,672237.27,712,23,492,0
609122705,368724.77,964,31,208,0
333742524,227047.34,995,20,161,1
28415270,151328.09,2087,14,43,0
163992320,24236.97,454,34,871,1
554447824,101378.85,747,12,80,1
965064240,147580.72,1297,11,344,1
779868328,616482.33,809,27,194,1
607465348,0.0,1196,6,325,0
596867662,202206.09,372,24,17,1
387713348,34092.68,1789,28,401,1
290674644,58574.14,1313,46,100,0
693154578,100099.93,1088,17,42,1
713979986,0.0,60,10,354,1
96177867,744811.04,2692,51,528,1
733780593,95417.37,809,34,135,1
264088149,215391.96,379,44,120,1
377492144,544547.25,701,46,325,0
409265014,75214.36,1288,30,188,0
124031428,0.0,100,5,114,1
445161978,500200.11,1287,44,529,0
294149684,404245.41,848,34,201,0
832101527,72468.29,1032,12,103,0
837026806,0.0,415,8,831,1
762513506,0.0,616,20,315,1
548689329,57416.67,525,18,478,0
703521561,472837.89,332,2,64,0
624714616,0.0,1039,3,481,0
781612040,325028.05,550,22,391,1
199178895,583590.78,1346,10,530,1
208972564,302640.43,1101,33,670,1
82857415,228464.64,666,12,472,1
768542060,98281.76,1140,5,543,1
38655522,19147.81,1110,1,224,0
635210049,173560.94,1152,37,79,0
595563761,0.0,317,15,314,0
800245310,1625658.39,1328,35,455,0
48168536,158246.95,23,30,219,0
299740973,251658.25,1169,38,312,1
550971003,103726.38,36,58,317,0
874314198,495212.41,428,11,211,0
966117625,342779.43,1532,34,361,1
142723590,395670.94,1333,44,419,0
798571723,0.0,326,18,419,0
89815644,0.0,1134,20,152,1
727443517,440460.34,52,8,330,1
507857525,200351.7,1024,32,188,0
829631345,13199.79,426,19,197,1
533024893,42287.22,723,27,264,1
980473995,0.0,458,16,159,0
587227730,242586.07,212,7,458,1
434969220,57645.72,916,25,432,1
23318945,41708.24,181,17,4,1
316538060,221121.29,1777,32,280,1
770229663,318527.84,345,41,359,1
633185504,157480.46,1420,31,305,1
279906438,787510.01,701,18,311,0
505726293,389381.72,481,36,547,0
715011071,299224.36,1376,11,434,1
22766468,105609.91,1119,7,24,0
848857304,0.0,945,10,143,0
265442899,0.0,307,15,398,0
905378456,0.0,466,28,459,1
264136652,0.0,500,7,220,1
693794061,217487.06,928,3,174,1
611051659,779529.22,360,29,329,1
830821800,677904.95,303,14,29,1
681510821,479386.17,1017,38,459,0
616288711,76000.41,334,43,209,0
610426910,222775.02,576,19,385,1
811937534,304608.49,435,36,782,1
750863790,0.0,1835,24,470,1
704830930,74224.36,595,58,158,1
135324845,299042.09,444,23,339,0
506925336,213323.07,1263,30,234,1
968607953,548698.67,53,23,334,1
834919015,365116.69,457,46,21,1
519119164,305928.48,244,10,21,1
399364643,0.0,76,37,249,0
486373397,162134.97,1081,38,616,0
902437617,138931.49,630,33,14,0
140578972,0.0,1005,55,131,1
347161205,0.0,293,9,102,0
282781860,0.0,1164,58,378,0
744518491,0.0,2775,12,463,1
685624062,0.0,961,5,284,0
334013246,142625.04,1721,33,79,1
145651413,144336.05,1504,11,415,0
474528823,0.0,11,19,871,0
435755452,0.0,512,9,477,1
879554803,62548.37,1031,35,66,0
206810095,1098431.53,663,30,173,0
295708952,730872.09,580,18,430,1
292491022,0.0,1059,18,99,0
700947724,591976.51,1500,24,386,0
877809393,346627.94,1277,28,476,1
200503828,180712.93,1318,38,9,1
310273587,293433.59,204,23,433,0
995580509,0.0,721,14,346,0
160438592,897.72,75,37,259,1
637762805,179544.44,236,23,37,1
468934494,552897.7,542,33,151,1
951633822,327483.2,333,32,67,0
879081001,300228.73,1806,51,325,0
698306481,709870.5,1628,1,465,0
868535222,221348.98,300,34,362,0
14570406,139518.76,291,12,578,0
128579530,300752.04,298,6,460,1
380708837,0.0,1243,32,578,1
816257073,916411.07,368,36,360,1
954611886,176887.22,28,24,348,0
428807667,501562.07,253,31,37,1
317979603,250331.58,95,15,143,0
51545681,46650.76,668,26,626,1
98372045,313317.28,1608,35,276,1
270026221,255091.74,32,7,547,0
848039047,195986.16,65,15,364,0
714603316,131587.43,792,41,403,1
491477302,115906.69,932,14,258,0
188957001,144981.23,1567,46,303,1
725425281,921496.03,133,55,826,0
486102936,0.0,556,20,267,1
301744775,298973.7,1865,2,172,1
589251227,0.0,470,39,368,0
328620538,490118.98,715,4,186,1
114070249,235962.87,2429,6,151,1
949896714,134865.74,229,46,428,0
394927406,125731.3,1598,30,317,0
887278623,504497.76,2769,35,339,1
105255976,101622.49,329,41,403,1
320443223,32336.71,778,44,281,0
690279701,60811.17,1837,44,154,1
631265178,0.0,434,5,198,0
537939957,0.0,814,9,133,0
530261038,108746.23,1087,31,95,0
485622578,0.0,515,17,170,1
229365618,371267.73,1777,6,850,0
516683796,420606.88,742,38,544,1
596093668,465126.4,324,41,291,0
83325143,535004.88,37,35,58,1
179702950,141109.03,68,27,177,1
932452289,139837.37,1097,23,379,1
217443248,97285.39,594,13,311,0
135955827,434917.66,191,12,212,1
686863766,13556.26,1249,32,290,0
72313415,188972.33,41,55,655,1
354061725,14184.8,1460,58,12,1
738451198,574269.71,1089,8,490,0
935446779,256058.11,1369,19,470,1
528054394,118229.05,1491,55,190,0
40518252,412820.35,1438,22,491,0
360871072,673719.87,653,3,397,0
137878348,379980.24,1409,13,153,1
417400021,132930.38,1702,35,558,0
380758437,191317.26,167,12,50,1
235533283,836068.57,526,13,107,0
10185494,426665.83,493,63,86,0
80684766,103472.76,1017,12,365,0
509101477,148427.51,182,8,90,0
691279539,513612.47,1658,6,427,0
580749948,153082.59,2301,30,392,0
68696530,601447.42,676,19,132,1
366376006,278927.72,100,15,321,1
713911151,63773.82,951,15,551,1
510032170,173541.71,415,25,2,0
710504279,141610.19,1352,25,75,0
585965968,0.0,1080,14,481,0
802411431,793814.65,422,19,7,1
746920502,45067.03,970,6,177,0
522326764,125425.16,702,8,205,0
523444035,223648.74,1348,46,302,0
366618818,95249.06,1019,11,190,1
592111098,222334.46,327,55,278,0
12001355,0.0,152,24,651,0
574414659,144824.37,526,27,95,1
26187541,791108.94,726,4,446,1
505600281,883759.8,671,2,396,1
556763738,49528.44,215,10,745,0
988191388,81394.55,291,6,808,1
273786252,417873.15,464,13,107,1
510561650,147314.18,941,29,283,1
877077289,143066.2,1190,63,45,0
92028938,9176.33,1464,20,216,0
352839220,75838.54,1359,14,547,0
909485185,155976.46,966,22,86,1
266738771,296400.51,1032,46,116,0
842387367,262678.9,361,50,148,1
869399063,126556.06,546,22,293,1
627213821,0.0,1571,41,187,1
137218085,379450.31,817,9,142,1
348257835,71929.49,768,50,127,0
1607258,0.0,538,22,235,1
728426780,218958.72,426,18,126,1
419418679,0.0,2093,39,26,0
220306603,229095.29,740,20,250,0
362745312,418754.64,518,38,326,1
727207186,94192.21,799,3,189,0
953962362,200184.0,222,51,530,1
441202096,0.0,687,10,329,1
201207081,376568.81,1369,3,103,1
230359226,567005.63,3078,37,585,1
360043919,305480.07,717,36,6,1
53610892,0.0,877,6,181,1
849757034,0.0,544,36,854,1
763589806,283812.29,1817,14,481,1
476106446,935857.02,684,20,459,0
132034285,0.0,236,34,544,1
99789279,442102.64,401,11,166,0
917463943,266286.33,1023,23,805,0
475397314,350363.98,1409,55,192,1
276082007,107362.56,461,16,347,0
680201596,170023.3,314,12,374,1
588100673,754633.67,429,38,775,0
381478987,108565.58,677,4,374,0
132803167,235596.33,1541,25,34,1
106773499,54901.97,1966,31,210,1
230999472,121297.52,1606,31,197,0
790083069,346317.99,1026,5,337,0
75881222,288168.72,1028,24,289,0
415631707,249805.68,760,1,465,1
584035569,336781.44,731,5,542,0
363077655,372951.44,966,23,775,1
942070810,118155.25,638,28,144,0
9174183,1292523.72,18,6,458,0
818224963,809716.81,1231,1,484,1
941426059,623170.66,792,55,222,0
696870132,473086.17,620,5,27,0
852972855,209840.15,93,19,288,1
808644529,361671.64,1451,14,266,1
731400007,0.0,1663,20,182,0
183930653,629368.97,1914,15,69,1
512101223,0.0,1093,37,227,1
80657742,642372.29,187,29,30,1
568820497,162480.3,736,32,358,1
978606705,230736.35,929,6,511,1
622706814,945942.39,1487,20,398,0
567482504,89068.75,1388,33,282,1
661817018,24603.42,389,21,93,1
727269672,0.0,1103,50,89,1
219896568,520864.39,672,29,190,0
572109296,645812.62,511,13,167,1
117260992,154776.46,350,35,667,0
155652841,0.0,728,27,414,1
96109175,0.0,397,34,63,0
319188090,56520.69,537,58,383,0
192080290,42200.19,1687,36,392,0
372245122,676275.87,221,6,326,0
350965250,118351.09,302,15,142,0
242306785,568334.13,335,20,380,0
508515496,513687.23,1980,5,76,0
367320297,476332.48,565,16,805,0
282894385,71618.83,1882,44,495,0
292392902,164409.76,680,8,300,1
262999132,0.0,1187,32,476,1
278885510,79201.88,800,35,67,0
643583617,113950.39,511,10,503,1
400126955,245634.58,275,16,98,1
300817223,0.0,1329,29,378,1
340858129,355657.77,430,46,283,0
649211366,77028.91,1273,46,193,0
542822198,0.0,836,24,285,1
371735582,69422.26,959,13,154,0
219718199,572129.77,302,55,476,1
545168704,132599.13,306,25,303,0
267203461,198872.62,453,8,192,0
440355309,459690.19,757,43,360,0
684223571,105435.1,1531,51,467,0
641359900,0.0,604,24,67,1
155180901,270058.54,1556,1,147,0
587508960,157539.07,682,51,64,1
224034585,747721.23,672,7,90,1
281152912,343174.22,201,20,279,0
998442996,132183.08,1124,29,432,1
389214701,515838.91,1666,5,186,1
88529547,100964.59,395,3,368,0
128488837,133674.76,294,14,655,0
77894201,0.0,1156,20,431,0
6877945,662127.62,1003,27,384,1
620689950,7697.38,254,6,313,1
999849283,0.0,1252,51,541,0
459792372,678988.82,573,4,140,1
355432572,294271.22,63,18,3,1
555818262,1806416.68,156,41,258,0
968384864,909035.49,1259,5,116,1
373031053,0.0,378,8,670,0
689221349,181257.28,646,63,374,0
271956994,731434.14,1032,33,98,1
661831943,400315.73,1011,12,51,1
511615078,469673.9,487,46,165,1
413898348,142081.73,83,4,251,0
447707882,0.0,576,36,13,1
345750420,331171.25,992,15,97,0
632218961,0.0,1581,41,334,0
289533979,223036.84,606,16,147,0
241097841,301495.89,1166,34,172,1
705350389,195145.57,1309,12,20,0
800492580,0.0,996,6,277,1
90236681,452779.69,702,29,148,0
282124520,0.0,69,7,749,1
254206955,156850.74,1243,29,266,0
8912999,112299.42,386,51,331,0
827512309,315351.45,482,23,511,0
44347972,16772.78,197,31,125,0
948900299,0.0,602,51,150,1
417762156,732168.01,853,24,20,1
875778653,88603.13,309,23,128,0
161074298,568509.94,743,10,404,0
428677665,213441.6,513,8,226,1
567516354,568136.55,47,22,749,0
88125297,182055.91,48,16,388,1
806262324,196386.93,738,55,419,0
152267128,852751.67,1875,28,670,0
62271513,307228.67,137,37,337,1
789012703,204012.73,731,14,476,0
318479356,880164.48,478,51,277,0
16181613,0.0,962,36,485,0
720922847,0.0,812,41,93,0
345359665,191141.33,222,14,323,0
667196626,34019.6,577,21,240,1
409320315,329049.99,752,11,330,0
371780071,193808.65,1514,32,344,1
868734366,693427.89,103,6,10,1
272359013,133142.94,1438,55,170,0
997749307,0.0,153,5,231,1
475146718,219592.42,1327,12,202,0
292844652,0.0,1347,22,826,1
852563978,345827.23,478,25,430,1
274095063,788549.79,533,37,456,0
965051085,0.0,972,35,322,1
979919848,346055.97,1081,4,481,0
768076420,1519088.59,335,8,262,0
616205692,64112.04,340,31,137,1
163366985,300156.55,1037,17,147,0
142207327,0.0,86,17,808,0
407873324,282580.05,1492,26,168,1
362760578,100916.25,200,38,690,1
359979968,106628.23,261,11,284,1
437291015,57290.25,1407,16,35,1
334538581,0.0,43,7,167,1
752608071,469165.53,185,13,87,1
649169745,88105.09,74,18,782,1
79318117,0.0,1462,16,28,0
901235578,208038.64,482,13,147,1
31695509,248131.55,704,39,463,1
762992306,23074.15,377,14,129,1
436081639,280894.91,171,51,358,1
497836265,338655.88,13,28,367,1
621966947,342167.25,1128,17,-1,0
340848878,0.0,997,11,871,1
785306637,0.0,739,43,412,0
600964018,0.0,1882,19,313,1
743000943,219010.39,1100,4,239,0
926013331,80431.39,387,30,83,1
627082083,0.0,1681,9,838,0
901238898,204085.77,918,38,297,0
652806620,64354.64,1628,14,457,0
773307153,766263.64,1360,15,364,1
951166114,265436.41,28,31,375,0
695682440,231435.62,1550,44,245,0
722913732,180071.09,935,26,332,0
851829648,225958.2,1122,1,792,0
501071161,53605.42,945,17,71,0
352875095,96349.8,87,58,103,1
171570838,0.0,973,13,70,1
249285611,57438.75,50,36,109,0
783975462,74768.05,1130,29,386,0
246879501,344456.51,229,43,218,1
962744779,16219.37,189,5,28,0
919256835,246193.81,1244,18,805,1
912622833,0.0,1569,12,367,1
133511233,0.0,243,32,520,1
550331348,3531.57,400,14,293,1
538450485,0.0,540,26,223,0
156213860,107360.65,1727,43,680,1
424568403,0.0,1201,39,791,1
398258086,201721.01,685,17,29,0
493577073,247098.0,904,33,561,0
325328128,272645.0,125,38,65,0
337476152,932013.8,462,11,655,0
859222332,325660.3,655,10,529,0
744187035,0.0,513,13,304,1
70650136,922400.41,1254,44,78,0
411907751,368912.39,356,33,491,0
99074810,90307.74,240,9,72,0
851660216,0.0,613,21,433,1
801716657,762616.79,1817,24,177,0
280812521,1063946.16,1,15,345,0
901682160,0.0,802,19,299,1
188247317,9260.47,607,23,854,1
124722313,71680.92,1875,34,111,0
929761562,455154.74,1447,17,308,0
930433621,534587.24,180,20,223,0
846977538,110105.81,684,43,219,1
334992678,295151.28,176,21,100,0
568625723,386599.04,1473,15,27,1
657903325,0.0,319,28,399,1
69659006,535782.61,1245,3,285,0
111019317,78174.35,863,8,479,0
711493347,104037.41,27,24,674,1
589168648,74445.79,644,46,81,0
891622416,50054.95,878,3,56,1
589012109,61379.71,813,26,414,1
913113541,151225.59,159,5,484,0
46893670,0.0,980,24,28,0
752471025,767616.17,412,10,159,1
562408689,423336.07,40,14,122,0
403562688,363721.01,456,44,626,0
597174746,154896.87,237,41,778,0
593155171,403518.51,1036,1,366,1
232582098,35022.93,1529,25,89,1
95571965,8249.36,727,16,553,1
19776901,1264101.24,2516,25,28,0
792462862,483581.41,1263,39,530,1
868533371,697189.45,941,25,395,1
715664285,397853.46,383,10,10,1
988616888,242167.9,1451,31,206,0
178482613,15098.97,1089,23,594,0
756528068,0.0,1031,22,82,0
630870741,346519.41,809,3,461,1
111079786,260106.95,1046,8,257,0
350452318,409326.91,1666,32,655,1
934703253,188326.94,984,20,222,0
780787874,630148.9,728,29,388,1
83200110,94901.29,730,34,67,1
521760687,537620.92,1642,41,480,0
704769028,0.0,611,36,282,0
278745643,0.0,610,19,195,0
40332404,191884.64,1361,15,49,1
551653050,1720970.26,43,27,355,1
644526134,181013.66,272,19,120,0
632424345,0.0,1374,8,745,1
501810095,80438.68,1345,43,412,1
904068780,189111.27,873,36,420,0
829797470,0.0,1834,13,401,0
52034513,90263.39,1024,37,351,0
807651077,53368.37,700,16,38,1
372832740,384835.91,1422,3,452,0
772157813,325628.84,395,46,262,1
269346722,0.0,1209,27,850,0
119728218,85573.07,874,35,342,1
473744425,1724650.77,511,55,40,0
932624823,109459.28,1650,23,392,1
425055430,0.0,339,17,13,0
867227170,506258.5,996,39,288,0
793203391,0.0,1086,16,68,1
160650306,231469.97,254,43,586,0
966437232,0.0,341,5,871,0
805115085,4699.38,1916,55,351,1
342182339,224583.09,325,14,308,1
873472253,227399.53,1649,19,530,1
529966349,155655.28,1867,46,365,0
408847039,203945.85,1196,19,578,1
807214819,176139.01,978,55,116,0
395970226,0.0,1574,34,340,1
539312524,533858.0,1925,39,414,1
444865521,97802.29,1009,10,264,0
177521991,663354.79,18,10,342,0
685202791,121082.79,892,25,161,0
409595151,0.0,318,31,269,1
610769712,344877.69,449,12,236,0
848038324,0.0,313,38,80,1
225807906,43843.35,1600,51,342,1
773546240,631510.22,796,41,674,1
743329467,142210.79,15,35,214,1
517932336,477085.24,731,35,500,1
474673598,458583.66,304,34,201,1
876851976,246236.25,1432,27,178,1
491669348,168979.57,1491,63,377,0
435139865,0.0,1623,14,174,0
834166439,165320.94,971,33,34,1
42471585,1836030.32,1534,5,223,0
38339228,109890.68,1472,15,43,0
215069224,0.0,566,41,520,1
675534933,357376.25,126,55,397,0
962544779,0.0,870,55,102,1
89893535,0.0,360,30,415,1
331487632,49338.18,1135,55,114,1
206407362,537093.04,1207,29,353,1
441460927,271602.95,1154,11,805,0
124453000,21332.83,840,15,745,1
639054851,794724.7,177,51,244,1
392827751,287690.49,416,20,778,0
157556532,0.0,860,18,42,1
449678532,426357.87,823,14,337,0
276863305,234864.32,987,20,175,0
377700692,0.0,541,11,396,1
197796354,216694.35,1003,51,39,1
392295721,0.0,927,16,218,1
625510670,421520.54,941,23,561,0
562838801,119862.39,17,24,394,1
406566153,179323.96,1871,25,397,0
961786932,287502.04,618,38,136,1
974623393,350941.59,2770,39,122,0
581943605,0.0,399,20,105,1
966437092,408931.95,1056,20,305,1
841310929,109970.24,1558,25,842,0
155745449,289074.13,461,3,75,0
207489590,698513.62,231,43,179,1
567153342,21828.01,266,6,850,1
842873150,0.0,587,5,181,0
802370912,298561.64,484,20,41,0
732558549,43302.17,25,27,387,1
586125260,95508.42,201,5,242,1
265957587,0.0,963,19,37,1
312700544,15959.7,442,14,142,1
625236922,271465.24,1298,15,375,1
60420918,0.0,2653,28,106,0
155024838,164004.09,451,29,227,1
944593514,0.0,641,58,389,0
126773335,113314.62,864,55,345,0
635244361,313519.83,174,50,486,1
203683947,1094684.79,101,14,331,0
670888530,131759.54,1508,30,301,1
971738891,1069285.71,388,50,30,0
288597038,125035.77,373,9,92,1
693126526,778628.04,1113,14,216,1
989315887,903026.7,746,28,2,0
822552022,0.0,666,14,106,0
219138415,242845.1,1616,16,74,1
761352127,40788.1,586,15,15,0
710221163,1479620.48,768,32,154,1
455338452,357515.28,796,18,231,0
888991490,49087.41,931,22,547,1
82523389,0.0,575,39,290,0
331594035,0.0,881,30,245,0
973402257,134454.16,2231,46,301,0
214245745,599676.38,1730,14,475,0
454730890,0.0,764,63,275,0
507430681,453726.99,305,19,242,1
859717992,117787.87,1790,37,307,0
78866209,189491.15,442,16,728,0
611495161,859721.27,1387,51,776,1
741506507,788561.56,215,23,368,0
8075777,129487.81,877,33,67,0
942671820,146552.87,1417,10,355,0
580084339,353148.3,1257,27,33,1
215840193,502918.54,891,16,316,0
479354852,210340.39,621,34,10,0
472774023,393920.72,1473,55,97,0
702559840,0.0,1448,21,268,1
261687369,67275.66,1203,8,69,1
351651363,0.0,1084,39,776,0
885355100,420806.99,5,55,383,0
576232212,240754.79,1446,34,118,0
322398379,109372.1,457,25,542,1
70422781,401867.11,287,34,464,1
711234150,709998.82,997,31,350,0
245769069,182394.45,834,34,414,1
301766552,52517.14,1391,5,268,0
768588646,772461.07,609,39,53,1
980865198,657266.89,1377,35,259,0
765933477,270920.58,786,10,141,0
578352818,214575.03,683,63,247,0
168529022,194573.5,381,51,202,1
928101720,370886.35,565,51,412,0
249145158,0.0,4918,55,455,0
117952691,44982.25,265,38,273,1
99822617,104726.53,861,24,376,1
758808279,302821.88,726,27,364,0
76486197,25782.74,589,29,43,1
598833011,321138.16,192,31,745,0
839908717,137845.95,1326,51,273,1
704084283,0.0,987,37,257,1
197207431,208913.74,1319,41,543,1
10789953,355642.67,238,13,771,1
439649900,273942.91,1658,11,532,1
11374706,775710.37,946,32,461,0
761679262,464105.79,99,23,73,1
884343732,501516.0,831,29,208,1
628637598,189499.69,775,16,143,1
972347046,14974.56,855,41,245,1
90043453,8759.97,1473,38,475,1
489449565,249264.48,977,27,272,0
282951621,128888.73,574,24,356,0
607545640,0.0,37,7,85,0
395694680,120114.77,1152,23,440,0
518133484,357540.72,767,29,63,1
398405991,306005.77,101,23,235,0
772943688,158505.09,1361,55,281,0
324965286,755046.21,1994,27,854,1
633214648,127595.8,346,27,431,1
863910098,142118.16,423,33,351,0
170137514,0.0,1438,14,297,0
671618975,178750.05,646,19,217,1
119601039,496829.52,413,20,128,0
299643449,180942.95,776,27,281,0
151732106,60064.73,453,18,462,1
607740966,480015.38,278,63,212,0
702644758,894710.68,1241,35,135,1
560671710,318622.76,1403,13,92,1
694069819,0.0,784,17,871,0
120609092,0.0,221,30,119,1
9411386,671232.89,2456,41,176,1
861337789,312506.24,1343,11,476,0
930346320,604356.81,677,32,589,1
565261873,524712.2,985,55,103,1
231156428,297313.02,1113,5,388,0
420042311,219452.32,1392,32,667,1
416831683,0.0,924,39,157,0
898127297,79472.34,2870,44,579,1
523860097,714625.72,706,24,135,0
