,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Age_Group,AdSpend,ConversionRate,Campaign_Channel,Campaign_Type,Total_Indiv,Avg_Open_To_Buy_Avg,Conversion_Value,Total_Customer_Growth,ROI
6320,713713983,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,33,4,2,2,2899.0,1952,947.0,0.667,4906,94,0.679,0.673,0.00011937,0.99988,40-50,9997.914781,0.11388028754895849,Referral,Conversion,937.53,6205.967793556592,706.7373968498001,1644.2673968498002,-0.8355389665878569
6321,787454133,Existing Customer,40,M,2,Unknown,Divorced,$120K +,Blue,26,3,2,3,1438.3,0,1438.3,0.634,4776,82,0.673,0.0,0.00021042,0.99979,30-40,4981.34396157806,0.12323741587924024,Social Media,Awareness,1121.8739999999998,6205.967793556592,764.8074339077048,1886.6814339077046,-0.6212505202491547
6322,709597983,Existing Customer,65,M,0,Doctorate,Divorced,Less than $40K,Blue,56,6,1,3,1573.0,653,920.0,0.71,3349,77,0.674,0.415,0.00011504,0.99988,60+,7752.032437855063,0.0902850862242336,Email,Conversion,1545.6,6205.967793556592,560.3063373460737,2105.9063373460735,-0.7283413925021237
6323,708298233,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,6184.0,0,6184.0,0.476,1756,49,0.324,0.0,0.98616,0.01384,40-50,2580.006290278743,0.06241767254394067,SEO,Awareness,6864.24,6205.967793556592,387.36206555645737,7251.602065556457,1.810691622295617
6324,709938708,Existing Customer,56,F,3,Uneducated,Married,Unknown,Blue,47,4,1,2,1822.0,1118,704.0,0.896,4576,78,0.529,0.614,5.8763e-05,0.99994,50-60,9997.914781,0.09803587021237353,Email,Consideration,992.64,6205.967793556592,608.4074531512842,1601.0474531512841,-0.8398618623761518
6325,719620983,Existing Customer,41,F,2,Unknown,Single,Less than $40K,Blue,29,6,3,0,2701.0,1839,862.0,0.765,4406,80,0.778,0.681,7.2936e-05,0.99993,40-50,100.054813,0.13279877191918213,Social Media,Conversion,749.9399999999999,6205.967793556592,824.1449015543119,1574.0849015543117,14.732225710664332
6326,712329933,Attrited Customer,47,F,1,High School,Unknown,Less than $40K,Blue,41,6,3,2,3654.0,0,3654.0,0.63,1998,44,0.467,0.0,0.99395,0.00605,40-50,3959.32497752522,0.16436589267075508,Referral,Consideration,4494.42,6205.967793556592,1020.0494362738856,5514.469436273886,0.39278020055850776
6327,798280683,Existing Customer,37,M,3,Post-Graduate,Single,$80K - $120K,Blue,31,6,3,3,2626.0,1736,890.0,0.786,4714,93,0.788,0.661,0.00036935,0.99963,30-40,3684.9721806934267,0.14584977356035475,Referral,Conversion,827.6999999999999,6205.967793556592,905.1389974130834,1732.8389974130832,-0.5297552023616626
6328,715265208,Existing Customer,48,F,1,High School,Single,Less than $40K,Blue,36,4,3,3,1438.3,812,626.3,0.667,3868,80,0.702,0.565,0.00027604,0.99972,40-50,5995.014755920371,0.199995,Email,Conversion,676.404,6205.967793556592,1241.1625288723508,1917.5665288723508,-0.6801398150056829
6329,826069983,Existing Customer,46,F,4,Graduate,Single,Unknown,Blue,42,4,0,3,13376.0,1633,11743.0,0.98,4515,63,1.172,0.122,3.595e-05,0.99996,40-50,4765.785427398732,0.199995,Social Media,Retention,14796.18,6205.967793556592,1241.1625288723508,16037.342528872352,2.3650995776421007
6330,708890958,Existing Customer,55,M,3,Graduate,Single,$120K +,Blue,42,3,3,2,31636.0,2517,29119.0,0.718,4231,68,1.061,0.08,0.00018665,0.99981,50-60,2746.6994020690854,0.19528847349408288,Social Media,Conversion,36689.939999999995,6205.967793556592,1211.9539769571086,37901.8939769571,12.799068783575535
6331,708818508,Existing Customer,36,M,1,Unknown,Married,Less than $40K,Blue,26,5,2,2,3453.0,2517,936.0,0.585,4386,68,0.789,0.729,0.00011743,0.99988,30-40,6833.544114301363,0.0740620777664821,Email,Retention,730.0799999999999,6205.967793556592,459.6268693426717,1189.7068693426716,-0.8259019259343285
6332,795784008,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,38,4,2,3,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,0.99499,0.00501,40-50,9297.830812823035,0.1597179029542661,PPC,Consideration,1564.08,6205.967793556592,991.2041617885727,2555.2841617885724,-0.7251741601638447
6333,714965958,Existing Customer,47,F,4,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,2,3,2216.0,1800,416.0,0.751,4711,83,0.694,0.812,0.00023623,0.99976,40-50,9997.914781,0.1897449105315408,SEO,Awareness,449.28,6205.967793556592,1177.5508037500192,1626.8308037500192,-0.8372829895648198
6334,716328558,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,4,5,2,11434.0,0,11434.0,0.84,4520,83,0.844,0.0,0.00020656,0.99979,40-50,1888.0239260297553,0.17638339409546022,Email,Conversion,13034.76,6205.967793556592,1094.6296630746263,14129.389663074626,6.483692059340961
6335,780747033,Existing Customer,43,F,5,Graduate,Married,Unknown,Blue,34,5,1,3,3146.0,808,2338.0,0.711,4149,66,0.784,0.257,9.5638e-05,0.9999,40-50,9716.84243108126,0.010018,PPC,Conversion,2384.7599999999998,6205.967793556592,62.17138535584995,2446.9313853558497,-0.7481762822942511
6336,713923233,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,2790.0,2185,605.0,0.671,3392,86,0.755,0.783,0.00030516,0.99969,40-50,4415.549590222132,0.015921760584128572,SEO,Retention,653.4,6205.967793556592,98.80993340182071,752.2099334018206,-0.8296452303315702
6337,710962308,Existing Customer,57,F,4,High School,Single,Unknown,Blue,36,3,6,3,4396.0,834,3562.0,0.66,4826,88,0.913,0.19,0.00024348,0.99976,50-60,2908.6437121034687,0.16692307367323622,PPC,Conversion,3846.96,6205.967793556592,1035.9192192175783,4882.879219217579,0.6787477953724299
6338,713254983,Existing Customer,62,M,0,Uneducated,Single,$60K - $80K,Blue,50,5,2,2,14314.0,656,13658.0,0.822,4355,70,0.667,0.046,0.00010043,0.9999,60+,1691.5762445582668,0.08616388793268656,PPC,Retention,20487.0,6205.967793556592,534.7303134778723,21021.730313477874,11.427302866840286
6339,720275358,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,30,4,3,2,1889.0,0,1889.0,0.874,2479,46,0.533,0.0,0.99447,0.00553,40-50,7440.197094635014,0.13415667167015569,PPC,Awareness,1700.1,6205.967793556592,832.5719836757323,2532.671983675732,-0.6595961166805656
6340,715964058,Existing Customer,39,F,1,High School,Single,Less than $40K,Blue,31,5,2,1,1862.0,726,1136.0,0.63,5105,79,1.026,0.39,6.2633e-05,0.99994,30-40,5059.607979164703,0.13570877312255003,Referral,Retention,1056.48,6205.967793556592,842.204275301624,1898.684275301624,-0.6247368801851165
6341,721461258,Existing Customer,53,M,0,High School,Married,$40K - $60K,Blue,39,5,2,2,2875.0,1671,1204.0,0.923,4399,88,0.692,0.581,9.4951e-05,0.99991,50-60,6147.521413115386,0.199995,Social Media,Conversion,1408.6799999999998,6205.967793556592,1241.1625288723508,2649.8425288723506,-0.5689575764276212
6342,710727333,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,36,4,2,2,1763.0,0,1763.0,0.896,2813,43,0.536,0.0,0.99137,0.00863,40-50,4056.0326033880565,0.1704929811363239,Social Media,Retention,1904.04,6205.967793556592,1058.0739499594779,2962.113949959478,-0.2697016420713222
6343,717325158,Existing Customer,46,F,5,Graduate,Married,$40K - $60K,Blue,33,3,1,1,1438.3,883,555.3,0.708,4474,63,0.853,0.614,3.429e-05,0.99997,40-50,5076.7551525688805,0.08038148295759556,PPC,Awareness,549.747,6205.967793556592,498.8448944331562,1048.591894433156,-0.7934523405363444
6344,825856083,Existing Customer,39,M,1,Post-Graduate,Single,$40K - $60K,Blue,35,5,1,1,2623.0,2121,502.0,0.722,4078,70,0.795,0.809,3.6684e-05,0.99996,30-40,4230.099919367564,0.08862247941338562,Referral,Awareness,527.1,6205.967793556592,549.9882530246033,1077.0882530246033,-0.7453752219674193
6345,807136758,Attrited Customer,58,F,2,High School,Married,Less than $40K,Blue,53,3,0,2,1944.0,0,1944.0,0.613,2412,40,0.481,0.0,0.95195,0.04805,50-60,9563.84095259734,0.16309422091518863,Social Media,Retention,3090.96,6205.967793556592,1012.1574823148646,4103.117482314865,-0.5709759810256418
6346,715400733,Attrited Customer,43,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,4,3,1438.3,0,1438.3,0.747,2116,38,0.583,0.0,0.99744,0.0025563,40-50,5907.239795559276,0.13631047170795735,SEO,Conversion,1553.3639999999998,6205.967793556592,845.9383973440904,2399.3023973440904,-0.5938369728705193
6347,713927283,Existing Customer,39,F,1,Graduate,Single,Unknown,Blue,34,3,1,1,2884.0,2517,367.0,0.693,4809,87,0.74,0.873,3.1176e-05,0.99997,30-40,100.054813,0.037865736788560894,Referral,Awareness,374.34,6205.967793556592,234.99354298909995,609.3335429890999,5.089997319660174
6348,711594858,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,2,2936.0,1297,1639.0,0.556,4509,70,0.795,0.442,0.00018558,0.99981,40-50,1781.0303719166773,0.138019939835053,Social Media,Awareness,1770.12,6205.967793556592,856.5473014849575,2626.6673014849575,0.47480208249241584
6349,711389358,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,23,5,3,2,5791.0,2517,3274.0,0.69,2516,64,0.641,0.435,0.99467,0.00533,40-50,1917.628832275488,0.0876998156227593,Email,Conversion,2259.06,6205.967793556592,544.2622312556955,2803.3222312556954,0.4618690458096783
6350,720769533,Existing Customer,65,M,0,Graduate,Single,$40K - $60K,Blue,36,4,0,1,1438.3,682,756.3,0.713,4427,63,1.172,0.474,1.0546e-05,0.99999,60+,2933.769880065492,0.10350780690690692,Social Media,Awareness,816.804,6205.967793556592,642.366116045939,1459.1701160459388,-0.5026296622782953
6351,715736283,Existing Customer,55,F,4,Doctorate,Single,Less than $40K,Blue,44,3,1,1,1912.0,0,1912.0,0.783,4666,98,0.719,0.0,5.0408e-05,0.99995,50-60,4038.159023807962,0.14756449992884307,Social Media,Retention,2523.8399999999997,6205.967793556592,915.7805340306842,3439.6205340306838,-0.14822063377109398
6352,768949983,Existing Customer,31,F,2,Unknown,Single,Unknown,Blue,25,5,3,1,3288.0,2495,793.0,0.805,4370,83,0.886,0.759,0.00011924,0.99988,30-40,5356.640739558476,0.16981799460886982,Referral,Awareness,594.75,6205.967793556592,1053.8850053090132,1648.6350053090132,-0.6922259517734798
6353,711253383,Attrited Customer,48,F,2,Unknown,Married,Unknown,Blue,38,6,2,3,4382.0,0,4382.0,0.714,2446,34,0.417,0.0,0.99527,0.00472896,40-50,1658.3624450646003,0.05433268334326987,PPC,Conversion,4995.48,6205.967793556592,337.18688296584156,5332.666882965841,2.2156220727478613
6354,798457833,Existing Customer,46,F,3,Graduate,Married,Unknown,Blue,40,5,1,3,3595.0,1087,2508.0,0.528,4534,71,0.919,0.302,9.6126e-05,0.9999,40-50,100.054813,0.15787506049445424,Referral,Retention,3009.6,6205.967793556592,979.7675408343817,3989.3675408343815,38.871820467391025
6355,794554683,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,26,4,2,2,3159.0,0,3159.0,0.916,2925,46,0.353,0.0,0.99169,0.00831,40-50,7845.375434269272,0.12449756941387076,Social Media,Conversion,2464.02,6205.967793556592,772.6279061585582,3236.6479061585583,-0.587445121871338
6356,789996783,Existing Customer,36,F,3,Uneducated,Unknown,Unknown,Blue,28,5,3,2,5393.0,2509,2884.0,0.679,4769,102,0.729,0.465,0.00019191,0.99981,30-40,1106.9854619894822,0.12677413771058615,PPC,Consideration,2422.56,6205.967793556592,786.7562156878059,3209.316215687806,1.8991493799024242
6357,712220283,Existing Customer,37,M,2,Graduate,Unknown,$80K - $120K,Blue,28,3,2,3,12222.0,0,12222.0,0.861,4215,63,0.537,0.0,0.00019143,0.99981,30-40,8748.772196717606,0.01229242777181995,PPC,Awareness,10266.48,6205.967793556592,76.28641085653523,10342.766410856535,0.18219633318798373
6358,751150233,Existing Customer,43,M,5,Graduate,Single,Less than $40K,Blue,36,3,2,2,1438.3,0,1438.3,0.644,4459,65,0.477,0.0,0.00011751,0.99988,40-50,2368.532872733713,0.04824237538354215,PPC,Awareness,1553.3639999999998,6205.967793556592,299.39062791492995,1852.7546279149296,-0.21776275548309462
6359,715815783,Existing Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,29,3,2,2,3429.0,0,3429.0,0.637,4591,85,0.771,0.0,0.00011811,0.99988,40-50,1091.9634949037672,0.10504503327013155,Referral,Conversion,2983.23,6205.967793556592,651.9060933475172,3635.136093347517,2.328990493100573
6360,712599783,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,12618.0,1585,11033.0,0.586,4768,82,0.864,0.126,7.3235e-05,0.99993,30-40,2557.606498843178,0.15353926962304984,Email,Awareness,11915.64,6205.967793556592,952.8597623268494,12868.499762326848,4.031461942307136
6361,719653308,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,40,5,2,2,6049.0,796,5253.0,0.821,4468,71,0.511,0.132,0.00012144,0.99988,40-50,3543.927549316444,0.12237783202608471,Social Media,Awareness,6303.599999999999,6205.967793556592,759.4728841991603,7063.0728841991595,0.993007132880437
6362,708928908,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2533.0,0,2533.0,0.998,5128,74,0.947,0.0,0.00028395,0.99972,30-40,2284.7830206143008,0.12111052914562712,Social Media,Conversion,1747.77,6205.967793556592,751.6080433383589,2499.378043338359,0.09392358958723394
6363,709780158,Existing Customer,52,F,1,Graduate,Single,Unknown,Blue,35,4,4,2,2411.0,1379,1032.0,0.869,4812,79,0.717,0.572,0.00020404,0.9998,50-60,5553.136168712831,0.057860512826538806,Email,Conversion,1083.6,6205.967793556592,359.0804791201679,1442.6804791201678,-0.740204375457523
6364,768675483,Existing Customer,41,M,4,College,Divorced,$60K - $80K,Blue,35,5,3,2,2001.0,0,2001.0,0.791,4455,82,0.64,0.0,0.0001834,0.99982,40-50,2712.3694200086693,0.0999186114537638,Email,Conversion,2101.0499999999997,6205.967793556592,620.091684658953,2721.1416846589527,0.0032341703108625204
6365,714243408,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,36,4,6,2,2042.0,1359,683.0,0.796,4917,73,0.973,0.666,0.00014199,0.99986,40-50,3875.375285695708,0.06508544069854257,PPC,Awareness,737.64,6205.967793556592,403.91814880459265,1141.5581488045927,-0.7054328769091947
6366,711323283,Attrited Customer,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408,0.99462,0.00538,50-60,3737.205158287662,0.08226539469672739,SEO,Consideration,1841.31,6205.967793556592,510.5363900121115,2351.8463900121114,-0.3706937964600005
6367,713499408,Existing Customer,49,M,1,Unknown,Married,Less than $40K,Blue,35,5,2,2,1438.3,0,1438.3,0.681,4109,71,0.919,0.0,0.00011743,0.99988,40-50,2278.4017197715953,0.11092009874635665,Social Media,Retention,1510.215,6205.967793556592,688.3665604780064,2198.5815604780064,-0.035033400212492224
6368,719245983,Existing Customer,46,F,4,Post-Graduate,Married,Unknown,Blue,38,6,3,2,13816.0,955,12861.0,0.699,4238,73,0.659,0.069,0.00022196,0.99978,40-50,3076.240872514495,0.11192934906303668,Referral,Retention,14661.539999999999,6205.967793556592,694.6299354389594,15356.169935438958,3.991862006854797
6369,810789708,Existing Customer,38,F,1,Post-Graduate,Single,Less than $40K,Blue,33,4,2,1,2256.0,0,2256.0,0.713,4587,92,0.878,0.0,7.5811e-05,0.99992,30-40,3080.6960113740897,0.080972144939459,Email,Conversion,2233.44,6205.967793556592,502.510523669479,2735.950523669479,-0.11190506509950753
6370,718611333,Existing Customer,55,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,6,1,0,6400.0,1979,4421.0,0.696,4475,91,0.685,0.309,2.4806e-05,0.99998,50-60,5332.15549015235,0.14194796294898107,PPC,Conversion,4774.679999999999,6205.967793556592,880.924486422341,5655.60448642234,0.06066008331290229
6371,787557258,Existing Customer,52,F,4,Graduate,Married,Unknown,Blue,42,5,3,2,1816.0,0,1816.0,0.664,4957,78,0.773,0.0,0.00018864,0.99981,50-60,100.054813,0.06785953583273323,SEO,Consideration,2288.16,6205.967793556592,421.13409386364197,2709.294093863642,26.078098620439597
6372,711533058,Existing Customer,42,F,2,Doctorate,Single,$40K - $60K,Blue,29,6,2,3,3347.0,2240,1107.0,0.898,5533,85,0.735,0.669,0.00027701,0.99972,40-50,9997.914781,0.13296644277063,SEO,Conversion,963.0899999999999,6205.967793556592,825.1854614583156,1788.2754614583155,-0.8211351566171831
6373,715805133,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,43,6,2,2,2705.0,1581,1124.0,0.851,5532,81,0.841,0.584,0.00010386,0.9999,50-60,6894.883698875609,0.10947287219104072,Email,Retention,1449.96,6205.967793556592,679.3851190857358,2129.345119085736,-0.6911702630411328
6374,708680583,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,36,4,1,2,2043.0,1590,453.0,0.618,4940,68,0.619,0.778,5.1697e-05,0.99995,50-60,100.054813,0.12421190471295868,PPC,Awareness,489.24,6205.967793556592,770.8550802249418,1260.0950802249417,11.594047626923672
6375,789454683,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,36,4,2,2,1912.0,1281,631.0,0.693,5046,79,0.717,0.67,0.00011482,0.99989,40-50,8047.882655883264,0.1879236999294035,PPC,Consideration,681.48,6205.967793556592,1166.2484294078713,1847.7284294078713,-0.7704081298877884
6376,711428733,Existing Customer,50,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,39,3,2,2,3028.0,1339,1689.0,0.843,4144,64,0.684,0.442,0.00013897,0.99986,40-50,8436.253472016215,0.19242874356090428,SEO,Consideration,1976.1299999999999,6205.967793556592,1194.2065850935326,3170.3365850935324,-0.6242008854274218
6377,715842183,Existing Customer,42,F,5,High School,Married,Less than $40K,Blue,35,5,4,3,1514.0,745,769.0,0.694,4004,69,0.683,0.492,0.00036691,0.99963,40-50,4756.918192597084,0.09633508287544364,Social Media,Conversion,807.4499999999999,6205.967793556592,597.8524217146085,1405.3024217146085,-0.7045771306511852
6378,815772333,Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,43,6,3,3,1438.3,0,1438.3,0.816,4059,89,0.816,0.0,0.00033251,0.99967,40-50,8902.926566999142,0.10160992506455419,SEO,Conversion,1855.407,6205.967793556592,630.5879224563221,2485.994922456322,-0.7207665475225566
6379,778255083,Existing Customer,52,F,1,Uneducated,Married,Less than $40K,Blue,42,5,3,3,3103.0,2517,586.0,0.881,4641,80,1.0,0.811,0.00029196,0.99971,50-60,100.054813,0.10174296465845983,PPC,Conversion,738.36,6205.967793556592,631.4135618913683,1369.7735618913684,12.690231592271013
6380,715571583,Existing Customer,57,F,2,Doctorate,Divorced,Less than $40K,Blue,47,5,1,2,2504.0,1915,589.0,0.897,4847,86,0.654,0.765,7.9702e-05,0.99992,50-60,100.054813,0.09635487289447928,Social Media,Awareness,830.49,6205.967793556592,597.9752379353774,1428.4652379353774,13.276826822267687
6381,720711483,Attrited Customer,56,F,1,High School,Married,Unknown,Blue,42,5,2,3,3674.0,2517,1157.0,0.854,2608,45,0.731,0.685,0.99431,0.00569,50-60,5465.582110229828,0.010018,Email,Conversion,1457.82,6205.967793556592,62.17138535584995,1519.9913853558498,-0.7218976213876815
6382,827436483,Existing Customer,48,M,1,Graduate,Married,$80K - $120K,Blue,44,6,1,3,2916.0,0,2916.0,0.792,4336,72,0.714,0.0,8.6952e-05,0.99991,40-50,3935.3700604393507,0.1464745127080409,SEO,Awareness,3849.12,6205.967793556592,909.0161084429976,4758.136108442997,0.20906955009760675
6383,710715783,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,45,5,2,3,1633.0,0,1633.0,0.725,4436,75,0.667,0.0,0.00018475,0.99982,50-60,267.44340737679886,0.18896005460257204,Referral,Retention,2204.5499999999997,6205.967793556592,1172.6800131322573,3377.230013132257,11.62783048667229
6384,758367933,Existing Customer,56,M,2,Uneducated,Single,$80K - $120K,Blue,49,5,3,2,5466.0,0,5466.0,0.587,4435,79,0.881,0.0,0.00018494,0.99982,50-60,8753.839803601724,0.053188816528310395,Social Media,Retention,8035.0199999999995,6205.967793556592,330.0880823520849,8365.108082352084,-0.044406995098276565
6385,721399833,Existing Customer,43,F,2,High School,Married,$40K - $60K,Blue,34,3,1,3,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496,9.0056e-05,0.99991,40-50,5488.078758645711,0.11914975968506741,Email,Retention,1044.48,6205.967793556592,739.439571215536,1783.919571215536,-0.6749464339582925
6386,708727983,Existing Customer,62,M,0,Uneducated,Single,$60K - $80K,Blue,36,6,1,3,3933.0,0,3933.0,0.884,3048,54,0.688,0.0,8.1736e-05,0.99992,60+,6160.172594577839,0.010018,SEO,Awareness,4247.639999999999,6205.967793556592,62.17138535584995,4309.81138535585,-0.30037489710120624
6387,802822833,Existing Customer,51,M,3,Uneducated,Unknown,$80K - $120K,Blue,45,5,2,2,21328.0,0,21328.0,0.783,3825,76,0.949,0.0,0.00012144,0.99988,50-60,5588.953476087746,0.19159010242721697,PPC,Retention,28792.8,6205.967793556592,1189.0020052275172,29981.802005227517,4.364475144318916
6388,713276733,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,1,3,3562.0,2107,1455.0,0.394,4490,90,0.667,0.592,9.7154e-05,0.9999,40-50,100.054813,0.1257127470949034,Email,Awareness,1571.3999999999999,6205.967793556592,780.1692597104956,2351.5692597104953,22.502810001858634
